Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-03-13 15:22:16,-0.0005,-0.000168789707,0.3375800891601783
2025-03-13 15:22:21,-0.0004,-0.00016650425760000002,0.4162616846542117
2025-03-13 15:22:26,-0.00030000000000000003,-0.0001697090338,0.56569866499555
2025-03-13 15:22:31,-0.00020000000000000004,-0.0001151309994,0.5756578752893763
2025-03-13 15:22:36,-0.00010000000000000003,-1.708717338e-05,0.1708734425344253
2025-03-13 15:22:41,-2.710505431213761e-20,2.5147877500000002e-05,25147.877500681636
2025-03-13 15:22:46,9.999999999999998e-05,2.2236974020000003e-05,0.22236751652483483
2025-03-13 15:22:51,0.00019999999999999998,2.25152524e-05,0.1125756991215044
2025-03-13 15:22:56,0.0003,2.4504297760000004e-05,0.0816807202642658
2025-03-13 15:23:01,0.00039999999999999996,2.6806837759999997e-05,0.06701692685768285
2025-03-13 15:23:05,0.0005,2.9568091500000002e-05,0.059136064727870544
