Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-29 20:48:30,-0.005,-0.06390230078,12.780462712092543
2025-01-29 20:48:38,-0.0045000000000000005,-0.040894813316,9.087738311941846
2025-01-29 20:48:45,-0.004,-0.059207145780000005,14.801790145447539
2025-01-29 20:48:53,-0.0035,-0.041094010805999996,11.741149299185512
2025-01-29 20:49:00,-0.003,-0.057161551118,19.05385672395224
2025-01-29 20:49:08,-0.0025,-0.04648285466,18.59314930125972
2025-01-29 20:49:15,-0.002,-0.060581001460000006,30.290515875257938
2025-01-29 20:49:22,-0.0015,-0.04442009106,29.613413782275853
2025-01-29 20:49:30,-0.001,-0.061165004880000005,61.16506604506604
2025-01-29 20:49:37,-0.0005,-0.046080138320000005,92.16046096092194
2025-01-29 20:49:45,0.0,-0.056043440276,-56043440.276
2025-01-29 20:49:52,0.0005,-0.042354701588,-84.70923375753247
2025-01-29 20:50:00,0.001,-0.0582789643,-58.27890602109398
2025-01-29 20:50:07,0.0015,-0.03967980590799999,-26.45318630320913
2025-01-29 20:50:15,0.002,-0.05504644759999999,-27.52321003839498
2025-01-29 20:50:22,0.0025,-0.040681761444,-16.27269806852077
2025-01-29 20:50:30,0.003,-0.0602359433,-20.078641073786308
2025-01-29 20:50:37,0.0035,-0.04025650854,-11.501856296612486
2025-01-29 20:50:45,0.004,-0.054980613806,-13.745150015212495
2025-01-29 20:50:52,0.0045000000000000005,-0.0448237313,-9.960826964260674
