Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2024-12-03 16:32:33,-0.0005,-9.400419602e-06,0.01880087680575361
2024-12-03 16:32:36,-0.0004,-7.528382183999999e-06,0.018821002512506277
2024-12-03 16:32:38,-0.00030000000000000003,-5.660614358e-06,0.01886877742259141
2024-12-03 16:32:41,-0.00020000000000000004,-3.808753696e-06,0.019043863699318493
2024-12-03 16:32:43,-0.00010000000000000003,-1.9262545080000002e-06,0.019262737707377072
2024-12-03 16:32:46,-2.710505431213761e-20,-1.5440640329999998e-07,-154.40640330418518
2024-12-03 16:32:48,9.999999999999998e-05,1.75804264e-06,0.01758025059749403
2024-12-03 16:32:51,0.00019999999999999998,3.5569906999999997e-06,0.01778486457567712
2024-12-03 16:32:53,0.0003,5.502740628e-06,0.01834240761864127
2024-12-03 16:32:56,0.00039999999999999996,7.326160514e-06,0.01831535549661126
2024-12-03 16:32:58,0.0005,9.147910602e-06,0.018295784612430775
