Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2024-12-03 16:31:28,-0.0005,-8.127428552e-06,0.01625488961377923
2024-12-03 16:31:30,-0.0004,-6.347866054e-06,0.015869704809262024
2024-12-03 16:31:33,-0.00030000000000000003,-4.589471576e-06,0.01529828958096527
2024-12-03 16:31:35,-0.00020000000000000004,-2.813209486e-06,0.0140661177605888
2024-12-03 16:31:37,-0.00010000000000000003,-1.0253933336e-06,0.010254035876358761
2024-12-03 16:31:40,-2.710505431213761e-20,6.831595434000001e-07,683.159543418517
2024-12-03 16:31:42,9.999999999999998e-05,2.479467228e-06,0.024794424335756647
2024-12-03 16:31:45,0.00019999999999999998,4.21746576e-06,0.021087223363883186
2024-12-03 16:31:47,0.0003,6.0757744779999995e-06,0.020252514084953047
2024-12-03 16:31:50,0.00039999999999999996,7.838176504e-06,0.01959539227151932
2024-12-03 16:31:52,0.0005,9.594496338e-06,0.019188954298091403
