Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2024-12-23 18:03:07,-0.0005,-5.4466756980000004e-06,0.010893373182746366
2024-12-23 18:03:09,-0.0004,-4.526310582e-06,0.01131580474451186
2024-12-23 18:03:12,-0.00030000000000000003,-3.544461446e-06,0.011814910869702898
2024-12-23 18:03:14,-0.00020000000000000004,-2.567832176e-06,0.012839225076125378
2024-12-23 18:03:17,-0.00010000000000000003,-1.5950200380000002e-06,0.015950359883598834
2024-12-23 18:03:19,-2.710505431213761e-20,-5.861840246000001e-07,-586.1840246158886
2024-12-23 18:03:22,9.999999999999998e-05,3.2139328379999995e-07,0.00321390069899301
2024-12-23 18:03:24,0.00019999999999999998,1.2202028604e-06,0.006100983797081016
2024-12-23 18:03:27,0.0003,2.155593658e-06,0.0071852882423725254
2024-12-23 18:03:29,0.00039999999999999996,3.048151598e-06,0.007620359944100139
2024-12-23 18:03:31,0.0005,3.951706083999999e-06,0.007903396361207276
