Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-11-16 17:54:32,-0.0005,-0.8271351017999999,1654.2735121470241
2024-11-16 17:54:34,-0.0004,-0.8231724288000001,2057.9362168405423
2024-11-16 17:54:37,-0.00030000000000000003,-0.6855178928,2285.0672595575315
2024-11-16 17:54:39,-0.00020000000000000004,-0.5360595036,2680.310919554597
2024-11-16 17:54:42,-0.00010000000000000003,-0.36560559719999997,3656.0925329253278
2024-11-16 17:54:44,-2.710505431213761e-20,-0.15753351399999999,-157533514.00426993
2024-11-16 17:54:47,9.999999999999998e-05,0.10274198346,1027.4095605043951
2024-11-16 17:54:50,0.00019999999999999998,0.3240092314,1620.0380568097162
2024-11-16 17:54:52,0.0003,0.5639180488,1879.7205635981213
2024-11-16 17:54:55,0.00039999999999999996,0.7610760246,1902.6853047867382
2024-11-16 17:54:57,0.0005,0.874173932,1748.3443673112654
