Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-28 16:54:12,-0.0005,-7.765016872e-06,0.01553006480412961
2025-01-28 16:54:17,-0.00045,-6.962361040000001e-06,0.015471947804328456
2025-01-28 16:54:22,-0.00039999999999999996,-6.190466488e-06,0.015476204910512277
2025-01-28 16:54:27,-0.00034999999999999994,-5.397403094e-06,0.015421195757702167
2025-01-28 16:54:32,-0.0002999999999999999,-4.603121932e-06,0.01534379091930307
2025-01-28 16:54:37,-0.0002499999999999999,-3.8194877480000005e-06,0.015278012104048425
2025-01-28 16:54:41,-0.0001999999999999999,-3.038123144e-06,0.015190691673458373
2025-01-28 16:54:46,-0.0001499999999999999,-2.2340215700000002e-06,0.014893576423842836
2025-01-28 16:54:51,-9.999999999999991e-05,-1.45769116e-06,0.014577057370573718
2025-01-28 16:54:56,-4.999999999999991e-05,-6.693320703999999e-07,0.013386909146182948
2025-01-28 16:55:01,9.486769009248164e-20,1.0774469894000001e-07,107.74469892977851
2025-01-28 16:55:06,5.00000000000001e-05,8.531523224e-07,0.017062705193896088
2025-01-28 16:55:11,0.0001000000000000001,1.6868046780000001e-06,0.016867878101218974
2025-01-28 16:55:16,0.0001500000000000001,2.423134554e-06,0.016154122665848886
2025-01-28 16:55:21,0.0002000000000000001,3.2524952299999996e-06,0.0162623948380258
2025-01-28 16:55:26,0.0002500000000000001,4.005143246e-06,0.016020508901964384
2025-01-28 16:55:30,0.00030000000000000014,4.798973462e-06,0.01599652488491704
2025-01-28 16:55:35,0.00035000000000000016,5.556265335999999e-06,0.01587499846000439
2025-01-28 16:55:40,0.0004000000000000002,6.337554218e-06,0.015843845935385154
2025-01-28 16:55:45,0.0004500000000000002,7.115973450000001e-06,0.015813239192801788
