Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2024-12-02 18:56:57,-0.004,-0.0006936564444,0.17341415445353864
2024-12-02 18:56:59,-0.0032,-0.0006974117578,0.21794124241913826
2024-12-02 18:57:02,-0.0024000000000000002,-0.0007003459046,0.29181091517121466
2024-12-02 18:57:04,-0.0016000000000000003,-0.0007023301756,0.4389566340978962
2024-12-02 18:57:07,-0.0008000000000000003,-0.0007031348817999999,0.8789197008996257
2024-12-02 18:57:09,-2.168404344971009e-19,3.1952943620000002e-06,3195.294362692869
2024-12-02 18:57:12,0.0007999999999999998,0.0006789795403999999,0.8487233645957943
2024-12-02 18:57:14,0.0015999999999999999,0.0006423376666,0.40146079071200585
2024-12-02 18:57:16,0.0024,0.000578112445,0.2408800850499646
2024-12-02 18:57:19,0.0031999999999999997,0.0005355994165999999,0.16737476538288582
2024-12-02 18:57:21,0.004,0.000512862102,0.12821549344612662
