Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2024-12-02 18:50:27,-0.001,-0.0008424935554,0.8424943978943978
2024-12-02 18:50:30,-0.0008,-0.0008446572076000001,1.0558228292785368
2024-12-02 18:50:32,-0.0006000000000000001,-0.0008442308852000001,1.407053820423034
2024-12-02 18:50:35,-0.0004000000000000001,-0.0008422376331999999,2.105599346998367
2024-12-02 18:50:37,-0.00020000000000000006,-0.0005614639234,2.8073336536682674
2024-12-02 18:50:39,-5.421010862427522e-20,2.1708518392e-06,2170.851839317682
2024-12-02 18:50:42,0.00019999999999999996,0.000535715062,2.678561917190415
2024-12-02 18:50:44,0.00039999999999999996,0.0008025998984000001,2.006494729763176
2024-12-02 18:50:47,0.0006,0.0006996280584,1.1660448205919658
2024-12-02 18:50:49,0.0007999999999999999,0.0006369585742,0.7961972225034719
2024-12-02 18:50:52,0.001,0.0006047039396000001,0.6047033348966652
