Timestamp,Load Pressure (bar),Voltage (V),Resistance (ohm)
2025-02-03 12:21:41,199.76666666666668,1.3920977749999998e-05,0.027841899816200364
2025-02-03 12:21:52,198.91,1.3943154316666667e-05,0.02788625286082761
2025-02-03 12:22:02,198.01666666666665,1.4027411283333333e-05,0.02805476645713375
2025-02-03 12:22:12,197.17833333333337,1.4161133016666667e-05,0.028322209388914554
2025-02-03 12:22:22,196.3116666666667,1.4304899500000001e-05,0.02860974178051644
2025-02-03 12:22:32,195.44333333333336,1.4448299766666665e-05,0.02889654174024985
2025-02-03 12:22:42,194.5616666666667,1.4596202200000001e-05,0.02919234601530797
2025-02-03 12:22:52,193.74,1.4710520433333332e-05,0.029420982024702613
2025-02-03 12:23:03,192.875,1.4787419533333333e-05,0.02957477991710683
2025-02-03 12:23:13,191.95833333333334,1.4942756916666667e-05,0.029885454062425206
2025-02-03 12:23:23,191.12833333333333,1.5065136983333333e-05,0.03013021370623925
2025-02-03 12:23:33,190.30666666666664,1.5176069416666668e-05,0.030352078129177076
2025-02-03 12:23:43,189.48833333333334,1.5318301399999998e-05,0.03063654152691694
2025-02-03 12:23:53,188.68000000000004,1.538513615e-05,0.030770210759578476
2025-02-03 12:24:03,187.88666666666668,1.5496660216666668e-05,0.03099325844681644
2025-02-03 12:24:13,187.10000000000002,1.5602492483333334e-05,0.031204922556821554
2025-02-03 12:24:23,186.33666666666667,1.5696782400000002e-05,0.031393502012995976
2025-02-03 12:24:34,185.55666666666664,1.5839489633333334e-05,0.03167891590883485
2025-02-03 12:24:44,184.715,1.5930041666666667e-05,0.031860019613294106
2025-02-03 12:24:54,183.92,1.6053149466666664e-05,0.03210623472086389
2025-02-03 12:25:04,183.16666666666666,1.61966836e-05,0.03239330241339517
2025-02-03 12:25:14,182.40166666666667,1.627987156666667e-05,0.03255967801397731
2025-02-03 12:25:26,181.60500000000002,1.6414474966666663e-05,0.032828884275564775
2025-02-03 12:25:36,180.76833333333335,1.6419676550000003e-05,0.03283928742142516
2025-02-03 12:25:46,180.03999999999996,1.6596859516666667e-05,0.03319365264602804
2025-02-03 12:25:56,179.33166666666668,1.6754092583333333e-05,0.033508118150430366
2025-02-03 12:26:06,178.58666666666667,1.6851350633333337e-05,0.03370263386139895
2025-02-03 12:26:17,177.85333333333332,1.7052045416666666e-05,0.034104022625288076
2025-02-03 12:26:27,177.04,1.717240115e-05,0.03434473361053277
2025-02-03 12:26:37,176.31499999999997,1.7312199033333332e-05,0.034624328818009024
2025-02-03 12:26:47,175.57833333333335,1.7496563866666666e-05,0.03499305774721784
2025-02-03 12:26:57,174.84500000000003,1.7607678366666665e-05,0.035215286302760725
2025-02-03 12:27:07,174.0916666666667,1.778548678333333e-05,0.035570902424861814
2025-02-03 12:27:18,173.34333333333333,1.7933362916666668e-05,0.03586665410002513
2025-02-03 12:27:28,172.495,1.8063830050000003e-05,0.03612758784482431
2025-02-03 12:27:38,171.70666666666668,1.825762495e-05,0.036515176869646254
2025-02-03 12:27:48,170.90833333333333,1.84335072e-05,0.03686694066611867
2025-02-03 12:27:58,170.09666666666666,1.8592385166666666e-05,0.0371846959639414
2025-02-03 12:28:08,169.245,1.8777021283333335e-05,0.03755396745873175
2025-02-03 12:28:18,168.35,1.894075961666667e-05,0.03788144347044639
2025-02-03 12:28:29,167.45166666666668,1.9139294816666665e-05,0.038278513076307176
2025-02-03 12:28:39,166.41166666666666,1.933684533333333e-05,0.03867361331944002
2025-02-03 12:28:49,165.44500000000002,1.949060845e-05,0.03898113893772212
2025-02-03 12:28:59,164.42000000000002,1.9672149416666666e-05,0.03934422014489304
2025-02-03 12:29:10,163.34833333333336,1.9919359333333332e-05,0.039838638989388685
2025-02-03 12:29:20,162.25,2.018067083333333e-05,0.04036126094414477
2025-02-03 12:29:30,161.02499999999998,2.0559110849999997e-05,0.041118139463721066
2025-02-03 12:29:40,159.85999999999999,2.0902257466666667e-05,0.04180443132447068
2025-02-03 12:29:50,158.87833333333333,2.1200760333333332e-05,0.04240143586379493
