Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-02-03 11:48:29,-0.0005,-3.946217372e-06,0.007892450528901059
2025-02-03 11:48:34,-0.0004,-2.944795884e-06,0.007362008115020287
2025-02-03 11:48:39,-0.00030000000000000003,-1.947955404e-06,0.0064932063240210796
2025-02-03 11:48:44,-0.00020000000000000004,-9.499796182e-07,0.004749921840609202
2025-02-03 11:48:49,-0.00010000000000000003,4.2469991063e-08,-0.00042470415767157656
2025-02-03 11:48:54,-2.710505431213761e-20,1.06217757e-06,1062.1775700287903
2025-02-03 11:48:59,9.999999999999998e-05,1.9904207780000002e-06,0.019904008739912608
2025-02-03 11:49:04,0.00019999999999999998,3.002494624e-06,0.015012398058009713
2025-02-03 11:49:08,0.0003,4.067347892e-06,0.013557781114062953
2025-02-03 11:49:13,0.00039999999999999996,5.047027506e-06,0.012617537221156947
2025-02-03 11:49:18,0.0005,6.053263187999999e-06,0.012106502162995672
