Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-03-08 15:44:14,-0.0005,0.5198757136000001,-1039.7535067070135
2025-03-08 15:44:19,-0.0004,0.5150736958,-1287.6874587186467
2025-03-08 15:44:24,-0.00030000000000000003,0.5103043532,-1701.0201807339358
2025-03-08 15:44:29,-0.00020000000000000004,0.5056189432,-2528.107356536782
2025-03-08 15:44:34,-0.00010000000000000003,0.5005646578,-5005.696634966349
2025-03-08 15:44:39,-2.710505431213761e-20,0.4959346608,495934660.8134423
2025-03-08 15:44:44,9.999999999999998e-05,0.491386639,4913.817251827483
2025-03-08 15:44:49,0.00019999999999999998,0.48695899779999996,2434.7828150859245
2025-03-08 15:44:54,0.0003,0.4827114568,1609.0328258905804
2025-03-08 15:44:59,0.00039999999999999996,0.4785667254,1196.413822465444
2025-03-08 15:45:04,0.0005,0.4744074832,948.8130687738624
