Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-03-08 14:49:14,-0.0005,-2.870199316e-06,0.005740410112820226
2025-03-08 14:49:19,-0.0004,-3.0795131899999997e-06,0.007698802222005554
2025-03-08 14:49:24,-0.00030000000000000003,-2.6821968260000005e-06,0.008940685888952964
2025-03-08 14:49:29,-0.00020000000000000004,-2.1671318e-06,0.010835713178565892
2025-03-08 14:49:33,-0.00010000000000000003,-1.5594494220000002e-06,0.015594650166501663
2025-03-08 14:49:38,-2.710505431213761e-20,-8.927590074e-07,-892.7590074241982
2025-03-08 14:49:43,9.999999999999998e-05,-3.3347921999999997e-07,-0.003334758852411476
2025-03-08 14:49:48,0.00019999999999999998,2.4523886486e-07,0.0012261881933590334
2025-03-08 14:49:53,0.0003,8.306420852e-07,0.0027687977213409288
2025-03-08 14:49:58,0.00039999999999999996,1.2037583899999999e-06,0.003009388451528871
2025-03-08 14:50:03,0.0005,1.2731865919999998e-06,0.002546368091263817
2025-03-08 14:52:15,-0.0005,-1.2422489198e-06,0.0024845028086056173
2025-03-08 14:52:20,-0.0004,-1.5048769820000001e-06,0.0037622018605046516
2025-03-08 14:52:25,-0.00030000000000000003,-1.4654491179999999e-06,0.004884846676155586
2025-03-08 14:52:30,-0.00020000000000000004,-1.285329522e-06,0.006426679743398715
2025-03-08 14:52:35,-0.00010000000000000003,-9.990566818000002e-07,0.009990666724667245
2025-03-08 14:52:40,-2.710505431213761e-20,-7.362219267999999e-07,-736.2219268199552
