Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2024-12-23 14:31:02,-0.0005,-1.741087614e-05,0.03482182192364385
2024-12-23 14:31:05,-0.0004,-1.4347986859999999e-05,0.03587005682514206
2024-12-23 14:31:08,-0.00030000000000000003,-1.132508318e-05,0.03775040310134367
2024-12-23 14:31:10,-0.00020000000000000004,-8.279443292e-06,0.04139742344711723
2024-12-23 14:31:12,-0.00010000000000000003,-5.1826727120000005e-06,0.05182724539245391
2024-12-23 14:31:15,-2.710505431213761e-20,-2.319014244e-06,-2319.014244062857
2024-12-23 14:31:17,9.999999999999998e-05,8.709982662e-07,0.008709895563044372
2024-12-23 14:31:20,0.00019999999999999998,3.916841983999999e-06,0.01958411199944
2024-12-23 14:31:22,0.0003,7.022376611999999e-06,0.023407844013853287
2024-12-23 14:31:25,0.00039999999999999996,1.003927322e-05,0.02509812030469924
2024-12-23 14:31:27,0.0005,1.3073193140000002e-05,0.02614633398733203
