Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2024-12-23 15:46:03,-0.0005,-8.635047064e-06,0.017270128668257338
2024-12-23 15:46:05,-0.0004,-7.328982164e-06,0.01832250121625304
2024-12-23 15:46:08,-0.00030000000000000003,-6.0587968359999994e-06,0.020196056773522576
2024-12-23 15:46:10,-0.00020000000000000004,-4.772786025999999e-06,0.02386404945024724
2024-12-23 15:46:13,-0.00010000000000000003,-3.3392956480000003e-06,0.03339329041290412
2024-12-23 15:46:15,-2.710505431213761e-20,-2.324289916e-06,-2324.289916063
2024-12-23 15:46:17,9.999999999999998e-05,-7.384710702e-07,-0.007384636855631446
2024-12-23 15:46:20,0.00019999999999999998,4.482831682e-07,0.0022414046339768305
2024-12-23 15:46:22,0.0003,1.719321674e-06,0.00573105314315619
2024-12-23 15:46:25,0.00039999999999999996,3.018193562e-06,0.0075454650413373965
2024-12-23 15:46:27,0.0005,4.286508665999999e-06,0.008573000185999626
