Timestamp,Load Pressure (bar),Voltage (V),Resistance (ohm)
2025-02-04 18:31:23,199.24,3.005814841666667e-06,0.006011617660098014
2025-02-04 18:31:33,198.29,3.0842179783333336e-06,0.006168423619819427
2025-02-04 18:31:43,197.39333333333335,3.184132886666667e-06,0.00636825303682726
2025-02-04 18:31:53,196.5,3.3007049883333336e-06,0.006601396773873119
2025-02-04 18:32:04,195.67166666666665,3.46505936e-06,0.00693010485979028
2025-02-04 18:32:14,194.7433333333333,3.6444063716666667e-06,0.007288798165737001
2025-02-04 18:32:24,193.955,3.9084851549999996e-06,0.007816954676090646
2025-02-04 18:32:34,193.21333333333334,4.179752048333334e-06,0.008359487377691911
2025-02-04 18:32:44,192.49333333333334,4.437987176666666e-06,0.00887595660142013
2025-02-04 18:32:54,191.77666666666664,4.703576506666666e-06,0.009407134199064934
2025-02-04 18:33:04,191.07833333333335,4.968084738333334e-06,0.009936149604367459
2025-02-04 18:33:15,190.3983333333333,5.218837493333333e-06,0.010437654111358443
2025-02-04 18:33:25,189.66000000000005,5.414727818333334e-06,0.010829433977798711
2025-02-04 18:33:35,188.94999999999996,5.561805195e-06,0.011123588142823715
2025-02-04 18:33:45,188.265,5.651073405000001e-06,0.01130212420575159
2025-02-04 18:33:55,187.60666666666668,5.741101149999999e-06,0.011482179335641326
2025-02-04 18:34:05,186.90833333333333,5.837846628333333e-06,0.011675669905326855
2025-02-04 18:34:15,186.24833333333333,5.916336721666666e-06,0.011832649778033775
2025-02-04 18:34:26,185.48833333333332,5.980338323333334e-06,0.011960652725361216
2025-02-04 18:34:36,184.81499999999997,6.044758113333333e-06,0.01208949204768257
2025-02-04 18:34:46,184.15666666666667,6.065680473333334e-06,0.012131336683993299
2025-02-04 18:34:56,183.49166666666667,6.108268336666667e-06,0.012216512240308853
2025-02-04 18:35:06,182.83166666666662,6.156965405000001e-06,0.012313906182187638
2025-02-04 18:35:16,182.13833333333332,6.192295838333333e-06,0.01238456690753285
2025-02-04 18:35:27,181.46666666666667,6.2077407066666665e-06,0.012415456582420168
2025-02-04 18:35:37,180.72166666666666,6.21375708e-06,0.012427489305021388
2025-02-04 18:35:47,180.04,6.215407190000001e-06,0.012430789518420964
2025-02-04 18:35:57,179.35333333333332,6.20982176e-06,0.01241961868076264
2025-02-04 18:36:07,178.64499999999998,6.219674315e-06,0.012439323751352496
2025-02-04 18:36:17,177.96,6.231447561666667e-06,0.012462870197592938
2025-02-04 18:36:27,177.22166666666666,6.218383338333334e-06,0.012436741803183061
2025-02-04 18:36:37,176.48666666666668,6.21962132e-06,0.012439217761564475
2025-02-04 18:36:48,175.75,6.2225584366666665e-06,0.012445091983149366
2025-02-04 18:36:58,174.99333333333334,6.209265440000001e-06,0.012418506042987915
2025-02-04 18:37:08,174.155,6.198144948333333e-06,0.012396265104136456
2025-02-04 18:37:18,173.37333333333333,6.185161141666667e-06,0.012370297542738247
2025-02-04 18:37:28,172.58,6.175258358333334e-06,0.012350492015682635
2025-02-04 18:37:38,171.785,6.167797195e-06,0.01233556971886056
2025-02-04 18:37:49,170.97333333333333,6.149324321666666e-06,0.012298624046085239
2025-02-04 18:37:59,170.01833333333335,6.132725671666666e-06,0.012265426812479706
2025-02-04 18:38:09,169.1483333333333,6.146837549999999e-06,0.012293650512698973
2025-02-04 18:38:19,168.24666666666667,6.1214963016666655e-06,0.012242968117397095
2025-02-04 18:38:29,167.3216666666667,6.096875401666667e-06,0.0121937264158805
2025-02-04 18:38:39,166.385,6.065305083333333e-06,0.012130585905494854
2025-02-04 18:38:49,165.4,6.061731658333334e-06,0.012123439069788527
2025-02-04 18:39:00,164.35833333333332,6.021650643333332e-06,0.012043277200112263
2025-02-04 18:39:10,163.17333333333335,6.0182653400000005e-06,0.012036506606986786
2025-02-04 18:39:20,162.045,5.984801308333333e-06,0.01196957867750931
2025-02-04 18:39:30,160.84333333333336,5.967607644999999e-06,0.011935191419617158
2025-02-04 18:39:41,159.58666666666664,5.939742921666666e-06,0.011879462084409162
2025-02-04 18:39:51,158.26333333333332,5.902430189999999e-06,0.011804836770326458
2025-02-04 18:40:01,156.65333333333334,5.886435355e-06,0.011772847164305671
2025-02-04 18:40:11,155.05333333333334,5.874766263333332e-06,0.011749509027648609
2025-02-04 18:40:21,153.29833333333332,5.787233245e-06,0.011574443341113317
2025-02-04 18:40:32,151.40666666666667,5.788301241666667e-06,0.011576579330174674
2025-02-04 18:40:42,149.41666666666666,5.740687215000001e-06,0.011481351467297066
2025-02-04 18:40:52,147.24333333333334,5.677277633333333e-06,0.01135453255760155
2025-02-04 18:41:02,145.28666666666666,5.639370081666667e-06,0.011278717605898122
2025-02-04 18:41:12,143.37333333333333,5.591189461666666e-06,0.011182356558620215
2025-02-04 18:41:23,141.55833333333334,5.539025876666667e-06,0.011078029597274138
2025-02-04 18:41:33,139.86666666666665,5.501906358333333e-06,0.011003790709085248
2025-02-04 18:41:43,138.12,5.450855756666667e-06,0.010901689709953914
2025-02-04 18:41:54,136.63500000000002,5.413011001666667e-06,0.01082600035133263
2025-02-04 18:42:04,135.08833333333334,5.358181259999999e-06,0.010716341087317824
2025-02-04 18:42:14,133.82666666666668,5.330414268333333e-06,0.010660807215052236
2025-02-04 18:42:24,132.57666666666665,5.2845075049999996e-06,0.010568993872012255
2025-02-04 18:42:35,131.44833333333332,5.210218531666667e-06,0.010420416222500888
2025-02-04 18:42:45,130.26833333333335,5.1873966283333334e-06,0.010374772507121653
2025-02-04 18:42:55,129.25,5.160587801666666e-06,0.01032115496102341
2025-02-04 18:43:05,128.28,5.117449803333334e-06,0.010234879136908395
2025-02-04 18:43:16,127.36000000000001,5.076651154999999e-06,0.01015328200343599
2025-02-04 18:43:26,126.49166666666667,5.025137458333333e-06,0.010050254816157034
2025-02-04 18:43:36,125.65166666666666,5.00352296e-06,0.010007025905948187
2025-02-04 18:43:46,124.915,4.983716748333333e-06,0.009967413561839543
2025-02-04 18:43:56,124.17833333333334,4.938551235e-06,0.009877082715834568
2025-02-04 18:44:06,123.53333333333332,5.024057098333334e-06,0.010048094100478466
2025-02-04 18:44:17,122.85000000000001,4.852857985e-06,0.009705696558606883
2025-02-04 18:44:27,122.16499999999998,4.8459604316666674e-06,0.009691901479530375
2025-02-04 18:44:37,121.58,4.810696215000001e-06,0.009621373187253627
2025-02-04 18:44:47,120.99166666666667,4.797063545e-06,0.009594107901784197
2025-02-04 18:44:57,120.46666666666665,4.7742137733333336e-06,0.009548408449849766
2025-02-04 18:45:07,119.96833333333335,4.763948198333333e-06,0.009527877340911983
2025-02-04 18:45:17,119.47166666666665,4.737262808333333e-06,0.00947450666765333
2025-02-04 18:45:27,119.06,4.72235638e-06,0.009444693870612258
2025-02-04 18:45:38,118.59833333333336,4.697167928333333e-06,0.00939431706803253
2025-02-04 18:45:48,118.10166666666667,4.6946229966666665e-06,0.009389227214878903
