Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-07-29 23:49:24,-0.0005,-2.3744686e-06,0.004748946697893395
2024-07-29 23:49:27,-0.0004,-1.8233532419999998e-06,0.004558394500986252
2024-07-29 23:49:29,-0.00030000000000000003,-1.262272458e-06,0.004207588885296284
2024-07-29 23:49:32,-0.00020000000000000004,-6.682002632e-07,0.0033410180210901043
2024-07-29 23:49:34,-0.00010000000000000003,-1.0676680203999998e-07,0.0010676786971869714
2024-07-29 23:49:37,-2.710505431213761e-20,4.5043834299999997e-07,450.4383430122091
2024-07-29 23:49:39,9.999999999999998e-05,9.232972688e-07,0.00923288035919641
2024-07-29 23:49:42,0.00019999999999999998,1.547228004e-06,0.007736101339493304
2024-07-29 23:49:44,0.0003,2.1693842700000003e-06,0.007231256795810681
2024-07-29 23:49:47,0.00039999999999999996,2.7611283700000003e-06,0.006902803667990831
2024-07-29 23:49:49,0.0005,3.32070625e-06,0.006641399217201565
