Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-11-07 11:10:11,-0.001,-0.09798584962,97.98594760594759
2024-11-07 11:10:13,-0.0008,-0.07861079672,98.26361872952342
2024-11-07 11:10:16,-0.0006000000000000001,-0.0590280538,98.38025363375606
2024-11-07 11:10:18,-0.0004000000000000001,-0.039448757439999996,98.62214015535037
2024-11-07 11:10:21,-0.00020000000000000006,-0.01994772542,99.73912579562894
2024-11-07 11:10:24,-5.421010862427522e-20,-0.00018416368359999995,-184163.68360998348
2024-11-07 11:10:27,0.00019999999999999996,0.0192461611,96.23032434837828
2024-11-07 11:10:29,0.00039999999999999996,0.03881140508,97.02827012932468
2024-11-07 11:10:32,0.0006,0.05839740992,97.32885431857613
2024-11-07 11:10:34,0.0007999999999999999,0.07795926053999999,97.44895386380766
2024-11-07 11:10:37,0.001,0.097548371,97.54827345172654
