Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-21 11:01:49,-0.001,-2.348647168e-05,0.02348649516649516
2025-01-21 11:01:57,-0.0009,-2.1210000600000005e-05,0.02356669351854836
2025-01-21 11:02:04,-0.0007999999999999999,-1.8937841259999998e-05,0.023672331165413958
2025-01-21 11:02:11,-0.0006999999999999999,-1.664866632e-05,0.023783843005490014
2025-01-21 11:02:19,-0.0005999999999999998,-1.4352272660000002e-05,0.023920494300823845
2025-01-21 11:02:26,-0.0004999999999999998,-1.2024786600000002e-05,0.024049621299242614
2025-01-21 11:02:34,-0.0003999999999999998,-9.683070794000001e-06,0.024207737504343775
2025-01-21 11:02:41,-0.0002999999999999998,-7.389833964000001e-06,0.024632861989539984
2025-01-21 11:02:49,-0.00019999999999999982,-5.049370124e-06,0.025246976854884296
2025-01-21 11:02:56,-9.999999999999982e-05,-2.804481646e-06,0.028045096910969163
2025-01-21 11:03:03,1.8973538018496328e-19,-5.380508901999999e-07,-538.0508900979125
2025-01-21 11:03:11,0.0001000000000000002,1.7101746640000002e-06,0.017101575624243727
2025-01-21 11:03:18,0.0002000000000000002,4.046502654e-06,0.02023241210793944
2025-01-21 11:03:26,0.0003000000000000002,6.448195044e-06,0.021493911833627206
2025-01-21 11:03:33,0.0004000000000000002,8.645085024e-06,0.021612658528353666
2025-01-21 11:03:40,0.0005000000000000002,1.088158936e-05,0.0217631351937296
2025-01-21 11:03:48,0.0006000000000000003,1.3105074340000002e-05,0.021841754163743055
2025-01-21 11:03:55,0.0007000000000000003,1.5437200819999998e-05,0.02205311252412495
2025-01-21 11:04:03,0.0008000000000000004,1.77212862e-05,0.022151580060524916
2025-01-21 11:04:10,0.0009000000000000004,1.996974506e-05,0.02218858096824336
