Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-21 11:26:37,-0.0005,0.7715042804000001,-1543.0116468232939
2025-01-21 11:26:44,-0.00045,0.703988147,-1564.4215809368466
2025-01-21 11:26:51,-0.00039999999999999996,0.6282285379999999,-1570.5752714381786
2025-01-21 11:26:59,-0.00034999999999999994,0.5344526336,-1527.0118874625357
2025-01-21 11:27:06,-0.0002999999999999999,0.44280262659999997,-1476.0136753789184
2025-01-21 11:27:14,-0.0002499999999999999,0.35608102040000006,-1424.3297789191165
2025-01-21 11:27:21,-0.0001999999999999999,0.26120139239999995,-1306.0134920674607
2025-01-21 11:27:29,-0.0001499999999999999,0.17535195200000003,-1169.0208068053796
2025-01-21 11:27:36,-9.999999999999991e-05,0.07964367493999999,-796.4447138471392
2025-01-21 11:27:44,-4.999999999999991e-05,-0.0131761144,263.5275585511715
2025-01-21 11:27:51,9.486769009248164e-20,-0.06389289792,-63892897.91393862
2025-01-21 11:27:59,5.00000000000001e-05,-0.10064293080000002,-2012.8183596328035
2025-01-21 11:28:07,0.0001000000000000001,-0.18867104280000002,-1886.6915610843876
2025-01-21 11:28:14,0.0001500000000000001,-0.28251414,-1883.4150438997065
2025-01-21 11:28:21,0.0002000000000000001,-0.41360825939999996,-2068.030956845215
2025-01-21 11:28:29,0.0002500000000000001,-0.5683269386,-2273.298661205354
2025-01-21 11:28:36,0.00030000000000000014,-0.7479954034,-2493.309700300998
2025-01-21 11:28:44,0.00035000000000000016,-0.8629078578,-2465.4439781600613
2025-01-21 11:28:51,0.0004000000000000002,-0.9131338862,-2282.8290084274777
2025-01-21 11:28:58,0.0004500000000000002,-0.9847843197999999,-2188.4047364339176
