Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-21 11:08:44,-0.0005,-1.185893732e-05,0.023717922075844153
2025-01-21 11:08:51,-0.00045,-1.07851964e-05,0.023967156371458607
2025-01-21 11:08:59,-0.00039999999999999996,-9.70736801e-06,0.024268480696201744
2025-01-21 11:09:06,-0.00034999999999999994,-8.567459976e-06,0.024478527012934327
2025-01-21 11:09:13,-0.0002999999999999999,-7.464750811999999e-06,0.024882585648618834
2025-01-21 11:09:21,-0.0002499999999999999,-6.336208718e-06,0.02534493625174502
2025-01-21 11:09:28,-0.0001999999999999999,-5.103740126e-06,0.025518828224141133
2025-01-21 11:09:36,-0.0001499999999999999,-3.948293518e-06,0.026322132267548468
2025-01-21 11:09:43,-9.999999999999991e-05,-2.7946408239999997e-06,0.027946687706877093
2025-01-21 11:09:51,-4.999999999999991e-05,-1.6985328220000002e-06,0.033971335866717405
2025-01-21 11:09:58,9.486769009248164e-20,-5.803065336000001e-07,-580.3065335449477
2025-01-21 11:10:05,5.00000000000001e-05,4.75098952e-07,0.009501789004219897
2025-01-21 11:10:13,0.0001000000000000001,1.652011142e-06,0.016519946220537776
2025-01-21 11:10:20,0.0001500000000000001,2.67657176e-06,0.017843692775381486
2025-01-21 11:10:28,0.0002000000000000001,3.848573946e-06,0.019242773516132412
2025-01-21 11:10:35,0.0002500000000000001,5.007927668e-06,0.020031630545477807
2025-01-21 11:10:43,0.00030000000000000014,6.1158057100000006e-06,0.020385951080163056
2025-01-21 11:10:50,0.00035000000000000016,7.219124329999999e-06,0.020626010582826895
2025-01-21 11:10:57,0.0004000000000000002,8.380621284e-06,0.020951500831247912
2025-01-21 11:11:05,0.0004500000000000002,9.512098582e-06,0.021137949875666934
