Timestamp,Load Pressure (bar),Voltage (V),Resistance (ohm)
2025-01-23 13:25:28,4.3,0.0481748459,96.3494991010018
2025-01-23 13:26:42,5.0,0.04817914717,96.35810162379674
2025-01-23 13:27:43,7.0,0.048253325439999994,96.50645786708425
2025-01-23 13:28:41,9.0,0.04789642152,95.7926514546971
2025-01-23 13:29:24,9.5,0.049096010690000004,98.19182499635001
2025-01-23 13:30:13,10.0,0.04813706612,96.27393969212062
2025-01-23 13:30:54,11.0,0.06374721045000001,127.49416591166819
2025-01-23 13:31:29,14.0,0.06059237533,121.18450829098342
2025-01-23 13:36:34,19.0,0.05907522687,118.15021743956511
2025-01-23 13:37:30,26.0,0.057934179669999995,115.86812760374478
2025-01-23 13:38:13,31.0,0.05678519424999999,113.57016135967726
2025-01-23 13:39:27,33.0,0.057120007220000005,114.23978596042808
2025-01-23 13:40:29,42.0,0.05595826247,111.91630110739777
2025-01-23 13:48:29,45.0,0.0583946477,116.78906182187636
