Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-11-14 16:21:21,-0.001,-0.09731812378,97.31822109822109
2024-11-14 16:21:24,-0.0008,-0.07786095946,97.32632098290124
2024-11-14 16:21:26,-0.0006000000000000001,-0.0584022177,97.33719172865288
2024-11-14 16:21:29,-0.0004000000000000001,-0.0389409751,97.35268113170281
2024-11-14 16:21:31,-0.00020000000000000006,-0.01948031188,97.40204641023202
2024-11-14 16:21:34,-5.421010862427522e-20,-1.850760196e-05,-18507.6019610033
2024-11-14 16:21:37,0.00019999999999999996,0.01944460966,97.2225621871891
2024-11-14 16:21:40,0.00039999999999999996,0.0389081895,97.27023057442358
2024-11-14 16:21:42,0.0006,0.05837078972,97.28448739252103
2024-11-14 16:21:45,0.0007999999999999999,0.07783212302,97.29003216245981
2024-11-14 16:21:47,0.001,0.09729466918,97.29457188542813
