Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2024-12-24 14:52:13,-0.0005,3.4368239560000004e-05,-0.0687366165932332
2024-12-24 14:52:15,-0.0004,3.078404232e-05,-0.0769602982007455
2024-12-24 14:52:17,-0.00030000000000000003,2.7646276760000005e-05,-0.09215456304854351
2024-12-24 14:52:20,-0.00020000000000000004,2.653788834e-05,-0.13269010515052573
2024-12-24 14:52:22,-0.00010000000000000003,2.5622832360000003e-05,-0.25623088590885906
2024-12-24 14:52:25,-2.710505431213761e-20,2.3557365980000003e-05,23557.365980638526
2024-12-24 14:52:27,9.999999999999998e-05,2.1821504448e-05,0.21821286235137655
2024-12-24 14:52:30,0.00019999999999999998,1.9890643828e-05,0.09945272187639063
2024-12-24 14:52:32,0.0003,1.7849667486000003e-05,0.05949869329102238
2024-12-24 14:52:35,0.00039999999999999996,1.27878293988e-05,0.03196949357326607
2024-12-24 14:52:37,0.0005,9.166401822200001e-06,0.018332766978866044
