Timestamp,Pressure (bar),Voltage (V),Resistance (ohms)
2024-11-06 14:19:39,2.0283333333333338,0.12661549561666666,253.23048477236375
2024-11-06 14:19:52,2.046666666666667,0.12063990961666667,241.27933667465996
2024-11-06 14:20:06,2.1683333333333334,0.11439457334999999,228.78868912262172
2024-11-06 14:20:17,2.7933333333333334,0.10752361158333335,215.04679307308052
2024-11-06 14:20:27,3.0549999999999997,0.12033286566666666,240.66525000283332
2024-11-06 14:20:38,2.888333333333333,0.12183970816666667,243.67892897547537
2024-11-06 14:20:48,2.856666666666667,0.13200904583333334,264.0175636315394
2024-11-06 14:20:58,3.0666666666666664,0.14450027333333335,288.99996866672933
2024-11-06 14:21:08,3.2433333333333336,0.14330778383333334,286.6149944366778
2024-11-06 14:21:18,3.0700000000000003,0.14182183550000002,283.6431037137926
2024-11-06 14:21:28,3.0883333333333334,0.13305442933333333,266.10832645001375
2024-11-06 14:21:39,3.2016666666666667,0.13084277716666667,261.6850309632714
2024-11-06 14:21:49,3.388333333333333,0.13254316533333332,265.08580049506566
2024-11-06 14:21:59,3.1950000000000003,0.132368901,264.73727252545496
2024-11-06 14:22:09,3.3866666666666667,0.13588738333333333,271.7742231182204
2024-11-06 14:22:19,3.3466666666666662,0.12223884633333333,244.47720371225924
2024-11-06 14:22:29,3.4,0.12119331116666666,242.3861375610582
2024-11-06 14:22:40,3.3383333333333334,0.11932502768333335,238.64957806751056
2024-11-06 14:22:50,3.2883333333333336,0.12155876850000001,243.11705076589848
2024-11-06 14:23:00,3.2466666666666666,0.12440925749999998,248.81801736396523
2024-11-06 14:23:10,3.2116666666666664,0.12603659233333334,252.0726805213056
2024-11-06 14:23:21,3.1966666666666668,0.12812843616666666,256.2563598206137
2024-11-06 14:23:31,3.161666666666667,0.12861727666666667,257.23403886525557
2024-11-06 14:23:41,3.151666666666667,0.12840549066666665,256.81046771239784
2024-11-06 14:23:52,3.135,0.13078800899999998,261.5754948490102
2024-11-06 14:24:02,3.6016666666666666,0.12404123333333333,248.08197050272565
2024-11-06 14:24:12,3.515,0.12384777366666666,247.69505194322943
2024-11-06 14:24:22,3.4566666666666666,0.125881469,251.76243447513102
2024-11-06 14:24:33,3.4183333333333334,0.12636930166666668,252.73809785713763
2024-11-06 14:24:43,3.4,0.1279964345,255.99235701528596
