Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-11-06 14:07:24,-0.0005,-0.16781542259999999,335.6315164630329
2024-11-06 14:07:26,-0.0004,-0.12373492639999999,309.33808934522335
2024-11-06 14:07:29,-0.00030000000000000003,-0.08847610078000001,294.9213190043967
2024-11-06 14:07:31,-0.00020000000000000004,-0.058310575840000003,291.5543369716848
2024-11-06 14:07:34,-0.00010000000000000003,-0.03365082166,336.5115817158171
2024-11-06 14:07:36,-2.710505431213761e-20,-0.0165094786,-16509478.600447487
2024-11-06 14:07:41,9.999999999999998e-05,-0.01083294538,-108.32837051629487
2024-11-06 14:07:47,0.00019999999999999998,0.003197537214,15.987606131969342
2024-11-06 14:07:50,0.0003,0.012619997914,42.066519491601696
2024-11-06 14:07:53,0.00039999999999999996,0.02907660862,72.69133982165044
2024-11-06 14:07:55,0.0005,0.05378298656,107.56575798848402
2024-11-06 14:08:49,0,-0.05910007658000001,-59100076.580000006
2024-11-06 14:08:51,0.0001,-0.02752469188,-275.24416635833643
2024-11-06 14:08:58,0.0002,-0.005513254872,-27.566136529317355
2024-11-06 14:09:00,0.00030000000000000003,0.014409919220000001,48.03290395698681
2024-11-06 14:09:03,0.0004,0.03349527944,83.73798925502685
2024-11-06 14:09:05,0.0005,0.05489249294,109.78476631046738
2024-11-06 14:09:08,0.0006000000000000001,0.0835075664,139.1790453682577
2024-11-06 14:09:11,0.0007000000000000001,0.1271412844,181.63014681407594
2024-11-06 14:09:13,0.0008000000000000001,0.17389507920000002,217.36857728927836
2024-11-06 14:09:16,0.0009000000000000002,0.22741479560000002,252.68282546352722
2024-11-06 14:16:15,-0.0005,-0.1501984646,300.39752999506
2024-11-06 14:16:18,-0.0004,-0.09689029415999999,242.2263409658524
2024-11-06 14:16:21,-0.00030000000000000003,-0.0563181921,187.72793275977585
2024-11-06 14:16:23,-0.00020000000000000004,-0.02309671194,115.48413712068557
2024-11-06 14:18:04,-0.0005,-0.0847592345,169.51880803761608
2024-11-06 14:18:06,-0.0004,-0.06770527092,169.26360045900117
2024-11-06 14:18:09,-0.00030000000000000003,-0.04525755312,150.85901326337753
2024-11-06 14:18:11,-0.00020000000000000004,-0.02442122706,122.10674583372915
2024-11-06 14:18:19,-0.00010000000000000003,-0.006566138478,65.66204140041398
2024-11-06 14:18:25,-2.710505431213761e-20,0.005945091907999999,5945091.908161141
2024-11-06 14:18:28,9.999999999999998e-05,0.016596026519999998,165.95860561394386
2024-11-06 14:18:31,0.00019999999999999998,0.024610651,123.05263973680134
2024-11-06 14:18:33,0.0003,0.03528873084,117.62871070429765
2024-11-06 14:18:36,0.00039999999999999996,0.057539092,143.84737038157405
2024-11-06 14:18:38,0.0005,0.0762162282,152.43215153569693
2024-11-06 15:00:56,-0.0005,-0.06127598326,122.55221162442325
2024-11-06 15:00:59,-0.0004,-0.06550345208,163.75903959759898
2024-11-06 15:01:01,-0.00030000000000000003,-0.0618449286,206.1504491681639
2024-11-06 15:01:04,-0.00020000000000000004,-0.05090057958000001,254.5041704208521
2024-11-06 15:01:06,-0.00010000000000000003,-0.029910889760000003,299.11188871888714
2024-11-06 15:01:11,-2.710505431213761e-20,-0.006320334476,-6320334.476171313
2024-11-06 15:01:15,9.999999999999998e-05,0.01973826716,197.3806977930221
2024-11-06 15:01:17,0.00019999999999999998,0.03902935822,195.14581537092317
2024-11-06 15:01:19,0.0003,0.06604949841999999,220.1642608524638
2024-11-06 15:01:22,0.00039999999999999996,0.09275063966,231.87601945995135
2024-11-06 15:01:24,0.0005,0.1056202728,211.24012311975375
