Timestamp,Load Pressure (bar),Voltage (V),Resistance (ohm)
2025-01-23 15:56:21,0.9,5.256179869e-06,0.010512338713322574
2025-01-23 15:58:09,2.3,5.418793591e-06,0.010837565506868985
2025-01-23 15:58:44,4.0,6.398675931e-06,0.012797326267347465
2025-01-23 16:00:05,4.3,6.436261702e-06,0.01287249765900468
2025-01-23 16:01:03,3.1,5.55354375e-06,0.011107065285869428
2025-01-23 16:02:27,2.6,5.3541946930000005e-06,0.010708367969264061
2025-01-23 16:07:35,2.7,5.582392409e-06,0.011164762488475023
2025-01-23 16:13:31,3.0,4.2489900929999995e-05,0.08497963190073618
2025-01-23 16:14:56,3.5,2.174088871e-05,0.04348169045661908
2025-01-23 16:15:41,4.0,6.5444652149999995e-06,0.013088904252191494
2025-01-23 16:16:22,4.6,1.0380702932999999e-05,0.02076136434327131
2025-01-23 16:16:54,5.0,5.94803762e-06,0.011896051447897104
2025-01-23 16:17:39,6.0,6.028350529e-06,0.01205667694464611
2025-01-23 16:18:08,6.5,6.849666593e-06,0.013699305787388425
2025-01-23 16:18:28,7.0,6.753000235e-06,0.013505973458053083
2025-01-23 16:18:56,9.0,6.794831906e-06,0.013589636632726734
2025-01-23 16:19:45,11.4,7.105611812e-06,0.014211195201609596
2025-01-23 16:20:46,11.5,7.1785088179999996e-06,0.014356988922022154
2025-01-23 16:21:21,16.0,7.279008506e-06,0.014557987896024208
2025-01-23 16:21:54,18.0,7.5549683289999994e-06,0.015109906438187121
2025-01-23 16:22:29,22.0,7.592072093e-06,0.015184113817772365
2025-01-23 16:23:39,25.0,7.648459149999998e-06,0.015296887706224583
2025-01-23 16:24:06,31.0,7.756080892999998e-06,0.015512130761738472
2025-01-23 16:24:59,37.0,8.157512325000002e-06,0.01631499202001596
2025-01-23 16:25:38,42.0,8.241930196e-06,0.016483827424345152
2025-01-23 16:27:45,43.0,7.783676704e-06,0.015567322273355453
2025-01-23 16:28:47,45.0,7.868534836e-06,0.015737038197923603
2025-01-23 16:29:21,50.0,8.047884129000002e-06,0.01609573606652787
2025-01-23 16:30:27,55.0,8.0619245e-06,0.016123816752366495
2025-01-23 16:30:58,60.0,8.145970681e-06,0.016291908778182443
2025-01-23 16:32:02,62.0,8.212315199999999e-06,0.016424597550804894
2025-01-23 16:32:30,64.0,8.198036077e-06,0.016396039361921275
2025-01-23 16:33:01,66.0,8.246087977e-06,0.01649214296971406
2025-01-23 16:33:27,68.0,8.332494734000001e-06,0.016664956138087723
2025-01-23 16:33:53,70.0,8.321407769e-06,0.016642782252435494
2025-01-23 16:34:23,72.0,8.327482415999998e-06,0.016654931522136953
2025-01-23 16:34:48,74.0,8.418388189e-06,0.01683674270451459
2025-01-23 16:35:34,76.0,8.464381329e-06,0.016928728800542397
2025-01-23 16:35:56,78.0,8.487540139e-06,0.016975046327907344
2025-01-23 16:36:17,80.0,8.530913905000002e-06,0.01706179368641263
2025-01-23 16:36:38,82.0,8.554354816e-06,0.01710867541464917
2025-01-23 16:37:00,84.0,8.607615498999997e-06,0.01721519656760686
2025-01-23 16:37:25,86.0,8.673991885999999e-06,0.017347949076101845
2025-01-23 16:37:45,88.0,8.717662969999999e-06,0.01743529106941786
2025-01-23 16:38:05,90.0,8.778261173e-06,0.017556487233025532
2025-01-23 16:38:27,92.0,8.797168612e-06,0.01759430203539593
2025-01-23 16:38:47,94.0,8.850262795e-06,0.01770049018901962
2025-01-23 16:39:06,96.0,8.919096366999999e-06,0.01783815705768588
2025-01-23 16:39:26,98.0,8.955503712e-06,0.017910971602056798
2025-01-23 16:39:48,100.0,8.991887497e-06,0.017983739026521943
2025-01-23 16:40:07,102.0,8.994309201e-06,0.01798858242483515
2025-01-23 16:40:27,104.0,9.056581257000002e-06,0.018113126287747427
2025-01-23 16:40:50,106.0,9.136472512e-06,0.018272908478183043
2025-01-23 16:41:13,108.0,9.140175254e-06,0.018280313947372104
2025-01-23 16:41:41,117.0,9.401087925e-06,0.01880213824572351
