Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-07-30 01:56:37,-0.0005,-1.8077226640000001e-06,0.0036154525589051183
2024-07-30 01:56:39,-0.0004,-1.367181008e-06,0.003417961064902662
2024-07-30 01:56:42,-0.00030000000000000003,-9.322097724000001e-07,0.0031073762659208867
2024-07-30 01:56:44,-0.00020000000000000004,-4.737795582e-07,0.0023689096355481772
2024-07-30 01:56:47,-0.00010000000000000003,2.8497183479999998e-08,-0.0002849746845468454
2024-07-30 01:56:49,-2.710505431213761e-20,6.069915913999999e-07,606.9915914164525
2024-07-30 01:56:52,9.999999999999998e-05,8.540863986e-07,0.00854077857821422
2024-07-30 01:56:54,0.00019999999999999998,1.2575344660000001e-06,0.0062876408917955425
2024-07-30 01:56:57,0.0003,1.721291156e-06,0.00573761806127313
2024-07-30 01:56:59,0.00039999999999999996,2.2625449079999998e-06,0.005656348129129677
2024-07-30 01:57:01,0.0005,2.6000112340000004e-06,0.005200012067975865
