Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-07-24 15:07:01,-0.00019999999999999998,-1.9687636000000002,9843.867219336098
2024-07-24 15:07:04,-0.00011999999999999999,-1.181330982,9844.506887557398
2024-07-24 15:07:08,-3.9999999999999996e-05,-0.393763024,9844.321708042702
2024-07-24 15:07:13,3.9999999999999996e-05,0.3937739018,9844.101442463938
2024-07-24 15:07:16,0.00011999999999999999,1.1285825786,9404.776448529597
2024-07-24 15:07:20,0.00019999999999999998,1.968868546,9844.293508532459
2024-07-24 15:07:52,-0.00019999999999999998,-1.9687949379999998,9844.02391011955
2024-07-24 15:07:55,-0.00011999999999999999,-1.1813057480000002,9844.29660247169
2024-07-24 15:07:58,-3.9999999999999996e-05,-0.3937556786,9844.138068451712
2024-07-24 15:08:00,3.9999999999999996e-05,0.3937626302,9843.819659508514
2024-07-24 15:08:02,0.00011999999999999999,1.1287990476,9406.580341830486
2024-07-24 15:08:05,0.00019999999999999998,1.9687610579999997,9843.756071219645
2024-07-24 15:08:36,-0.00019999999999999998,-1.9688184999999998,9844.141720708603
2024-07-24 15:08:39,-0.00011999999999999999,-1.18134531,9844.626288552405
2024-07-24 15:08:41,-3.9999999999999996e-05,-0.39376475240000003,9844.36491912298
2024-07-24 15:08:44,3.9999999999999996e-05,0.3937716704,9844.04565885853
2024-07-24 15:08:46,0.00011999999999999999,1.1276202579999999,9396.757177023524
2024-07-24 15:08:49,0.00019999999999999998,1.968843032,9844.165939170307
2024-07-24 15:17:51,-0.00019999999999999998,-1.9688098880000002,9844.098660493304
2024-07-24 15:17:53,-0.00011999999999999999,-1.181335542,9844.544887874066
2024-07-24 15:17:56,-3.9999999999999996e-05,-0.3937598914,9844.24339108478
2024-07-24 15:17:58,3.9999999999999996e-05,0.39376630260000006,9843.911467213322
2024-07-24 15:18:01,0.00011999999999999999,1.1278082654000001,9398.3238923009
2024-07-24 15:18:04,0.00019999999999999998,1.9688111760000002,9844.006659966703
2024-07-24 15:21:08,-0.00019999999999999998,-1.9688424439999999,9844.261441307206
2024-07-24 15:21:10,-0.00011999999999999999,-1.1813477760000002,9844.646838723658
2024-07-24 15:21:13,-3.9999999999999996e-05,-0.39376275359999996,9844.314947873698
2024-07-24 15:22:03,-0.00019999999999999998,-1.968877672,9844.437582187911
2024-07-24 15:22:05,-0.00011999999999999999,-1.1813712280000002,9844.842273685617
2024-07-24 15:22:08,-3.9999999999999996e-05,-0.3937745962,9844.611020275508
2024-07-24 15:22:10,3.9999999999999996e-05,0.3937781846,9844.208509787257
2024-07-24 15:22:12,0.00011999999999999999,1.1276155954,9396.718322347315
2024-07-24 15:24:03,-0.00019999999999999998,-1.968984442,9844.971434857174
2024-07-24 15:24:06,-0.00011999999999999999,-1.181426572,9845.30347752898
2024-07-24 15:24:09,-3.9999999999999996e-05,-0.39379243820000004,9845.057081427038
2024-07-24 15:24:12,3.9999999999999996e-05,0.3937994326,9844.739696507588
2024-07-24 15:24:14,0.00011999999999999999,1.139402962,9494.94555878701
2024-07-24 15:24:18,0.00019999999999999998,1.968969822,9844.799886000572
2024-07-24 15:24:56,-0.00019999999999999998,-1.968965862,9844.878534392672
2024-07-24 15:24:58,-0.00011999999999999999,-1.181417556,9845.22834356953
2024-07-24 15:25:02,-3.9999999999999996e-05,-0.39378859740000005,9844.961059026478
2024-07-24 15:25:04,3.9999999999999996e-05,0.39379232179999996,9844.561930951726
2024-07-24 15:25:07,0.00011999999999999999,1.1395330582,9496.029684752628
2024-07-24 15:25:10,0.00019999999999999998,1.96893669,9844.634226828868
2024-07-24 15:26:24,-0.00019999999999999998,-1.96885416,9844.320021600108
2024-07-24 15:26:26,-0.00011999999999999999,-1.1813584540000002,9844.735822798526
2024-07-24 15:26:30,-3.9999999999999996e-05,-0.39376814939999993,9844.449846246156
2024-07-24 15:26:32,3.9999999999999996e-05,0.3937734248,9844.089517762057
2024-07-24 15:26:35,0.00011999999999999999,1.1286013564000001,9404.932928892262
2024-07-24 15:26:38,0.00019999999999999998,1.968871986,9844.31070844646
2024-07-24 15:29:11,-0.00019999999999999998,-1.968838102,9844.239731198657
2024-07-24 15:29:42,-0.00019999999999999998,-1.9686170619999999,9843.134525672627
2024-07-24 15:29:44,-0.00011999999999999999,-1.18122147,9843.594279952335
2024-07-24 15:29:47,-3.9999999999999996e-05,-0.3937233762,9843.330488262207
2024-07-24 15:29:49,3.9999999999999996e-05,0.3937319658,9843.053068673284
2024-07-24 15:29:52,0.00011999999999999999,1.1397897626,9498.168870259415
2024-07-24 15:29:55,0.00019999999999999998,1.9686847459999999,9843.374513127435
2024-07-24 15:32:25,-0.00019999999999999998,-1.968710926,9843.60384801924
2024-07-24 15:32:28,-0.00011999999999999999,-1.1812234780000002,9843.611013425114
2024-07-24 15:32:31,-3.9999999999999996e-05,-0.3937280754,9843.44797119928
2024-07-24 15:32:33,3.9999999999999996e-05,0.39373853940000003,9843.217404564886
2024-07-24 15:32:36,0.00011999999999999999,1.1278106644,9398.34388380097
2024-07-24 15:32:39,0.00019999999999999998,1.96871279,9843.51473242634
