Timestamp,Load Pressure (bar),Voltage (V),Resistance (ohm)
2025-01-27 11:51:17,2.7,8.268153281e-06,0.01653627348945302
2025-01-27 11:55:29,2.8,8.252041890999999e-06,0.016504050773898448
2025-01-27 11:56:43,3.5,8.384288570000001e-06,0.016768543602912796
2025-01-27 11:58:14,4.2,8.531982129e-06,0.01706393013013974
2025-01-27 12:00:48,3.3,8.435247321e-06,0.0168704609010782
2025-01-27 12:03:13,2.9,8.3895920475e-06,0.016779150536698925
2025-01-27 12:06:57,3.0,8.933380695e-06,0.017866725656548687
2025-01-27 12:09:01,3.3,8.8038331325e-06,0.0176076310497379
2025-01-27 12:10:53,3.4,8.840474315e-06,0.017680913268173462
2025-01-27 12:12:50,3.6,8.827011397500001e-06,0.017653987487025027
2025-01-27 12:14:45,3.9,8.8474899025e-06,0.01769494441511117
2025-01-27 12:16:30,5.0,8.88049831e-06,0.0177609610980778
2025-01-27 12:18:01,5.3,8.891921285000001e-06,0.017783807002385996
2025-01-27 12:19:21,5.7,8.8306673925e-06,0.017661299462401074
2025-01-27 12:19:40,6.3,8.975483197500002e-06,0.017950930493139016
2025-01-27 12:20:27,6.6,8.843354715000001e-06,0.017686674056651887
2025-01-27 12:22:57,8.0,8.8001805025e-06,0.01760032580434839
2025-01-27 12:23:22,9.0,8.940942075e-06,0.017881848386303224
2025-01-27 12:25:30,11.8,8.849307e-06,0.017698578602842793
2025-01-27 12:27:18,12.5,8.8750429425e-06,0.01775005038489923
2025-01-27 12:27:43,14.9,8.73830417e-06,0.017476573386853225
2025-01-27 12:29:35,15.6,8.668309575e-06,0.017336584476831046
2025-01-27 12:30:24,16.0,8.583919405000001e-06,0.017167804474391053
2025-01-27 12:30:52,18.8,8.495850327500001e-06,0.01699166667166666
2025-01-27 12:33:07,22.0,8.49288135e-06,0.01698572872854254
2025-01-27 12:34:37,23.0,8.448750875e-06,0.016897467955064086
2025-01-27 12:36:34,27.4,8.2350478525e-06,0.01647006276487447
2025-01-27 12:38:23,30.5,8.405833055000001e-06,0.016811632486735027
2025-01-27 12:38:41,36.5,8.4460392225e-06,0.01689204466091068
2025-01-27 12:40:12,43.0,8.45940216e-06,0.016918770482459034
2025-01-27 12:43:29,47.0,8.28934364e-06,0.016578654122691754
2025-01-27 12:45:55,59.3,8.551323749999999e-06,0.017102613294773406
2025-01-27 12:48:39,63.1,8.6643615725e-06,0.017328688487623024
2025-01-27 12:49:09,72.0,8.683961267500001e-06,0.017367887799224404
2025-01-27 12:51:23,80.0,8.613504515e-06,0.01722697457605085
2025-01-27 12:56:52,87.7,8.6071575375e-06,0.017214280646438707
2025-01-27 12:57:21,99.0,8.64666289e-06,0.017293291193417614
2025-01-27 12:59:24,100.0,8.489656435e-06,0.016979278911442176
2025-01-27 13:02:16,102.0,8.771777895e-06,0.01754352070295859
2025-01-27 13:04:15,117.0,8.665001975e-06,0.01732996929006142
2025-01-27 13:06:35,130.0,8.973869135e-06,0.01794770237459525
2025-01-27 13:08:56,135.0,8.9660248825e-06,0.017932013900972196
2025-01-27 13:10:37,136.0,8.8382843725e-06,0.017676533391933216
2025-01-27 13:11:50,137.0,8.8202555025e-06,0.01764047572404855
2025-01-27 13:12:04,138.0,8.85231523e-06,0.017704595050809898
2025-01-27 13:12:19,139.0,8.8684607925e-06,0.017736886111227774
2025-01-27 13:14:41,145.0,8.57731021e-06,0.017154586110827777
2025-01-27 13:15:10,145.0,8.5637950075e-06,0.017127555759888478
2025-01-27 13:16:44,141.0,8.4323971275e-06,0.016864760525478948
2025-01-27 13:17:06,142.0,8.3523904925e-06,0.016704747575504848
2025-01-27 13:17:24,143.0,8.3348302875e-06,0.016669627235745527
2025-01-27 13:17:51,144.7,8.340810235e-06,0.016681587106825786
2025-01-27 13:18:22,145.0,8.439460910000001e-06,0.016878888062223877
2025-01-27 13:18:56,146.0,8.319638175e-06,0.016639243071513855
2025-01-27 13:19:15,147.0,8.355485905e-06,0.016710938388123223
2025-01-27 13:19:32,148.0,8.3421774025e-06,0.016684321436357126
2025-01-27 13:19:47,149.0,8.46310669e-06,0.016926179527640944
2025-01-27 13:20:02,150.0,8.375753045e-06,0.016751472587054825
2025-01-27 13:20:47,151.0,8.34269042e-06,0.01668534746930506
2025-01-27 13:21:08,152.0,8.250697697500001e-06,0.016501362392275218
2025-01-27 13:21:44,153.0,8.387515567500001e-06,0.016774997585004833
2025-01-27 13:21:59,154.0,8.2714576575e-06,0.016542882229235542
2025-01-27 13:22:09,155.0,8.272596165e-06,0.01654515923968152
2025-01-27 13:22:32,156.0,8.3529292675e-06,0.01670582512334975
2025-01-27 13:22:49,157.0,8.385476499999999e-06,0.01677091945816108
2025-01-27 13:23:05,158.0,8.4042038e-06,0.01680837398325203
2025-01-27 13:23:23,159.0,8.31058539e-06,0.016621137537724925
2025-01-27 13:23:45,160.0,8.5282338075e-06,0.017056433502132994
2025-01-27 13:24:02,162.0,8.3405773225e-06,0.016681121282757432
2025-01-27 13:24:19,163.0,8.4820135925e-06,0.016963993257013487
2025-01-27 13:25:09,164.0,8.460552132499999e-06,0.01692107042285915
2025-01-27 13:25:30,165.0,8.292242975e-06,0.016584452781094435
2025-01-27 13:25:42,166.0,8.482040845000001e-06,0.016964047761904476
2025-01-27 13:25:57,167.0,8.4838191525e-06,0.01696760436979126
2025-01-27 13:26:32,168.0,8.493436699999999e-06,0.016986839426321145
2025-01-27 13:26:58,169.0,8.50148226e-06,0.01700293051413897
2025-01-27 13:27:19,170.0,8.513342675e-06,0.017026651296697407
2025-01-27 13:27:34,171.0,8.5117727375e-06,0.017023511427977145
2025-01-27 13:27:48,172.0,8.5442679675e-06,0.01708850175799648
2025-01-27 13:29:02,174.0,8.4222240375e-06,0.016844414386171225
2025-01-27 13:29:35,175.0,8.594740089999999e-06,0.017189445801108396
2025-01-27 13:29:51,177.0,8.634541240000001e-06,0.01726904794190412
2025-01-27 13:30:08,178.0,8.5470008e-06,0.017093967412065172
2025-01-27 13:30:22,180.0,8.5208221725e-06,0.017041610261779475
2025-01-27 13:30:40,182.0,8.706951695e-06,0.017413868562262874
2025-01-27 13:30:58,184.0,8.6235472775e-06,0.017247060060879876
2025-01-27 13:31:15,186.0,8.6140318075e-06,0.017228029158941678
2025-01-27 13:31:33,188.0,8.3676560375e-06,0.01673527860444279
