Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-27 11:48:41,-0.0005,-8.067909754e-06,0.016135851779703562
2025-01-27 11:48:46,-0.00045,-7.232028110000001e-06,0.016071209291576207
2025-01-27 11:48:51,-0.00039999999999999996,-6.393030100000001e-06,0.01598261520653802
2025-01-27 11:48:56,-0.00034999999999999994,-5.542560158e-06,0.015835931411232605
2025-01-27 11:49:01,-0.0002999999999999999,-4.688068984e-06,0.01562694870316235
2025-01-27 11:49:05,-0.0002499999999999999,-3.894671222000001e-06,0.015578747202988824
2025-01-27 11:49:10,-0.0001999999999999999,-3.055572772e-06,0.015277940249701255
2025-01-27 11:49:15,-0.0001499999999999999,-2.2246654599999997e-06,0.014831201941346283
2025-01-27 11:49:20,-9.999999999999991e-05,-1.411191946e-06,0.014112060580605818
2025-01-27 11:49:25,-4.999999999999991e-05,-5.591978024e-07,0.011184179731594654
2025-01-27 11:49:30,9.486769009248164e-20,2.672782336e-07,267.27823357464393
2025-01-27 11:49:35,5.00000000000001e-05,1.0912583564e-06,0.02182473063338729
2025-01-27 11:49:40,0.0001000000000000001,1.980457894e-06,0.019804380896191017
2025-01-27 11:49:45,0.0001500000000000001,2.747967458e-06,0.01831966092226051
2025-01-27 11:49:49,0.0002000000000000001,3.6311217799999997e-06,0.01815551812240938
2025-01-27 11:49:54,0.0002500000000000001,4.456629998e-06,0.017826448686205244
2025-01-27 11:49:59,0.00030000000000000014,5.273388902e-06,0.017577904413651944
2025-01-27 11:50:04,0.00035000000000000016,5.980898922e-06,0.017088233810760533
2025-01-27 11:50:09,0.0004000000000000002,6.730889482e-06,0.0168271816370459
2025-01-27 11:50:14,0.0004500000000000002,7.74537125e-06,0.017211897862449185
