Timestamp,Load Pressure (bar),Voltage (V),Resistance (ohm)
2024-12-06 17:52:46,6.668333333333333,2.3361809033333333e-06,0.004672352461961743
2024-12-06 17:52:56,6.668333333333333,2.3214447099999997e-06,0.004642880134239731
2024-12-06 17:53:06,6.668333333333333,2.3198267650000002e-06,0.0046396442507114985
2024-12-06 17:53:17,6.668333333333333,2.3610409166666667e-06,0.0047220723891885545
2024-12-06 17:53:27,6.668333333333333,2.3276332e-06,0.004655257089485821
2024-12-06 17:53:37,6.668333333333333,2.331072843333333e-06,0.004662136362393941
2024-12-06 17:53:47,6.668333333333333,2.341372816666667e-06,0.004682736267860798
2024-12-06 17:53:57,6.668333333333333,2.3154625983333335e-06,0.0046309159348347975
2024-12-06 17:54:07,6.668333333333333,2.3046988933333336e-06,0.004609388567889531
2024-12-06 17:54:18,6.668333333333333,2.3311430666666668e-06,0.004662276808779716
2024-12-06 17:54:28,6.668333333333333,2.326860685e-06,0.004653712062575875
2024-12-06 17:54:38,6.668333333333333,2.298317921666667e-06,0.0045966266500800336
2024-12-06 17:54:48,6.668333333333333,2.32620572e-06,0.004652402135195729
2024-12-06 17:54:59,6.668333333333333,2.3224075683333336e-06,0.004644805847054973
2024-12-06 17:55:10,6.668333333333333,2.3125022816666666e-06,0.004624995313342707
2024-12-06 17:55:21,6.668333333333333,2.3118667366666665e-06,0.004623724225884881
2024-12-06 17:55:31,6.668333333333333,2.338895616666667e-06,0.004677781877769578
2024-12-06 17:55:41,6.668333333333333,2.3195524116666667e-06,0.004639095545142243
2024-12-06 17:55:51,6.668333333333333,2.3331857233333332e-06,0.004666362113942438
2024-12-06 17:56:01,6.668333333333333,2.3461671133333334e-06,0.0046923248420169825
2024-12-06 17:56:11,6.668333333333333,2.332136886666667e-06,0.004664264444804444
2024-12-06 17:56:21,6.668333333333333,2.3260837016666667e-06,0.004652158099017135
2024-12-06 17:56:31,6.668333333333333,2.3347155383333334e-06,0.0046694217378231906
2024-12-06 17:56:42,6.668333333333333,2.3289903916666666e-06,0.004657971467390398
2024-12-06 17:56:52,6.668333333333333,2.2603880083333334e-06,0.004520766975132717
2024-12-06 17:57:02,6.668333333333333,2.147080896666667e-06,0.004294153205026924
2024-12-06 17:57:13,6.668333333333333,1.719296275e-06,0.003438585672828654
2024-12-06 17:57:23,6.668333333333333,1.2888668963333333e-06,0.002577728637209392
2024-12-06 17:57:33,6.668333333333333,9.796532913333333e-07,0.0019593026640613385
2024-12-06 17:57:44,6.668333333333333,8.920679271666667e-07,0.001784132286068761
2024-12-06 17:57:54,6.668333333333333,9.331095620000001e-07,0.001866215391569217
2024-12-06 17:58:04,6.668333333333333,1.020178759e-06,0.0020403534372931253
2024-12-06 17:58:14,6.668333333333333,1.5760379646666667e-06,0.0031520696251940827
2024-12-06 17:58:25,6.668333333333333,3.3626653799999998e-06,0.00672531730936538
2024-12-06 17:58:35,6.668333333333333,4.433530103333333e-06,0.00886704247258172
2024-12-06 17:58:45,6.668333333333333,4.544376775e-06,0.009088735372529255
2024-12-06 17:58:55,6.668333333333333,4.444137445e-06,0.008888257113485771
2024-12-06 17:59:06,6.668333333333333,4.4042123883333335e-06,0.008808407159852347
2024-12-06 17:59:16,6.668333333333333,4.405073105e-06,0.00881012858974282
2024-12-06 17:59:26,6.668333333333333,4.37293886e-06,0.008745860228279542
2024-12-06 17:59:36,6.668333333333333,4.389273478333333e-06,0.008778529399607866
2024-12-06 17:59:47,6.668333333333333,4.2700474599999996e-06,0.00854007783984432
2024-12-06 17:59:57,6.668333333333333,4.2724579416666666e-06,0.008544898793535746
2024-12-06 18:00:07,6.668333333333333,4.173730625e-06,0.008347444555110889
2024-12-06 18:00:17,6.668333333333333,4.135302356666666e-06,0.008270588172156987
2024-12-06 18:00:28,6.668333333333333,4.101258446666667e-06,0.008202500488332357
2024-12-06 18:00:39,6.668333333333333,4.069174271666667e-06,0.0081383322666688
2024-12-06 18:00:49,6.668333333333333,3.992059043333334e-06,0.00798410211846243
2024-12-06 18:00:59,6.668333333333333,3.991251148333333e-06,0.007982486331694003
2024-12-06 18:01:09,6.668333333333333,3.985818886666667e-06,0.007971621830089672
2024-12-06 18:01:19,6.668333333333333,3.8855444033333334e-06,0.0077710732645201374
