Timestamp,Load Pressure (bar),Voltage (V),Resistance (ohm)
2024-12-06 15:22:31,0.0,4.755021292e-06,0.009510023563952872
2024-12-06 15:27:27,4.0,4.540989882e-06,0.009081961600076799
2024-12-06 15:30:18,6.0,4.512557088e-06,0.009025096125807748
2024-12-06 15:33:35,5.0,4.624304105999999e-06,0.009248589714820569
2024-12-06 15:39:58,8.0,4.516154023e-06,0.009032289981420036
2024-12-06 15:41:38,9.0,4.508606798e-06,0.009017195561608876
2024-12-06 15:43:12,11.0,4.511720508e-06,0.00902342296915406
2024-12-06 15:45:17,13.0,4.526187268999999e-06,0.009052356433287131
2024-12-06 15:46:04,15.0,4.543972258e-06,0.00908792634014732
2024-12-06 15:46:47,17.0,4.564429687e-06,0.009128841116317767
2024-12-06 15:50:11,23.0,4.453796898e-06,0.008907575980848037
2024-12-06 15:51:09,26.0,4.5844102930000005e-06,0.009168802248395504
2024-12-06 15:52:23,30.0,4.613255751e-06,0.009226493049013901
2024-12-06 15:53:17,32.0,4.667952482e-06,0.009335886292227416
2024-12-06 15:53:43,37.0,4.653758608e-06,0.009307498601002797
2024-12-06 15:55:17,42.0,4.629174055000001e-06,0.009258329593340815
2024-12-06 15:57:19,46.0,4.593909039e-06,0.009187799702400594
2024-12-06 15:57:57,48.0,4.520895467e-06,0.009041772850454299
2024-12-06 16:00:02,48.0,4.502529257e-06,0.009005040503918992
2024-12-06 16:02:57,55.0,4.520161055e-06,0.009040304029391941
2024-12-06 16:03:36,58.0,4.56664805e-06,0.009133277833444333
2024-12-06 16:05:14,67.0,4.689070585e-06,0.009378122413755172
2024-12-06 16:06:15,68.0,4.722364117000001e-06,0.009444709344581312
2024-12-06 16:07:17,76.0,4.91769502e-06,0.00983537036925926
2024-12-06 16:08:43,83.0,4.969370902000001e-06,0.009938721926556147
2024-12-06 16:09:54,86.0,5.020269106e-06,0.010040518130963738
2024-12-06 16:10:49,93.0,5.048155491e-06,0.01009629078941842
2024-12-06 16:12:14,95.0,5.191406331e-06,0.010382791896416207
2024-12-06 16:13:57,97.0,5.1721543990000005e-06,0.010344288109423781
2024-12-06 16:16:48,108.0,4.812538179000001e-06,0.009625057107885785
2024-12-06 16:17:29,108.0,4.2639114199999994e-06,0.00852780578438843
2024-12-06 16:17:59,114.0,3.569083594e-06,0.007138152911694176
2024-12-06 16:19:16,121.0,1.1103876239e-06,0.0022207708062583873
2024-12-06 16:19:39,121.0,1.0325603271000001e-06,0.0020651165239669524
2024-12-06 16:24:50,122.0,1.3260686819999998e-06,0.00265213205973588
2024-12-06 16:25:18,123.0,1.1212290868000002e-06,0.002242453688692623
2024-12-06 16:25:55,124.0,1.0275567788e-06,0.002055109447381105
2024-12-06 16:26:26,125.0,9.642660446e-07,0.0019285282321435354
2024-12-06 16:26:53,126.0,9.574367089e-07,0.0019148695880608236
2024-12-06 16:27:31,127.0,9.512569353e-07,0.0019025100655798686
2024-12-06 16:28:00,129.0,9.044208384999999e-07,0.001808838059323881
2024-12-06 16:28:17,130.0,9.583233822e-07,0.0019166429311141377
2024-12-06 16:28:43,131.0,8.850470106999999e-07,0.0017700904812190373
2024-12-06 16:29:06,132.0,9.773986996000002e-07,0.001954793489613021
2024-12-06 16:29:33,133.0,9.553629209000002e-07,0.0019107220203559597
2024-12-06 16:29:53,134.0,9.563744234e-07,0.0019127450213099573
2024-12-06 16:30:19,135.0,9.55239275e-07,0.0019104747290505418
2024-12-06 16:31:13,136.0,9.925028e-07,0.00198500162999674
2024-12-06 16:31:37,137.0,1.0188501235e-06,0.0020376961716076568
2024-12-06 16:32:22,138.0,1.0545757035e-06,0.0021091471887056228
2024-12-06 16:33:01,140.0,1.358896485e-06,0.002717787534424931
2024-12-06 16:33:29,141.0,1.5520898310000002e-06,0.003104173453653093
2024-12-06 16:34:09,142.0,1.7339042859999997e-06,0.0034678016363967265
2024-12-06 16:34:57,143.0,1.891115764e-06,0.0037822239635520727
2024-12-06 16:35:29,144.0,1.929459896e-06,0.0038589120741758516
2024-12-06 16:36:02,145.0,2.052028282e-06,0.004104048355903288
2024-12-06 16:36:29,146.0,2.140924202e-06,0.004281839840320319
2024-12-06 16:36:53,147.0,2.20533941e-06,0.004410669998660003
2024-12-06 16:37:16,148.0,2.25180467e-06,0.004503600332799334
2024-12-06 16:38:12,150.0,2.3255129450000003e-06,0.0046510165879668245
2024-12-06 16:38:50,152.0,2.351509029e-06,0.004703008651982696
2024-12-06 16:39:41,153.0,2.349033253e-06,0.0046980571098857804
2024-12-06 16:40:31,154.0,2.3312160830000002e-06,0.0046624228411543175
2024-12-06 16:41:53,155.0,2.3787872909999997e-06,0.004757565066869866
2024-12-06 16:42:37,156.0,2.373824025e-06,0.00474763855472289
2024-12-06 16:43:12,157.0,2.365490113e-06,0.004730970764058472
2024-12-06 16:43:55,158.0,2.357484299e-06,0.004714959168081664
2024-12-06 16:44:26,159.0,2.351934422e-06,0.004703859436281127
2024-12-06 16:44:56,160.0,2.357897389e-06,0.004715785346429307
2024-12-06 16:45:18,162.0,2.31420794e-06,0.004628406623186753
2024-12-06 16:45:41,164.0,2.3479628590000003e-06,0.004695916326167348
2024-12-06 16:46:03,166.0,2.348086615e-06,0.0046961638376723245
2024-12-06 16:46:28,168.0,2.3390796570000004e-06,0.004678149957700085
2024-12-06 16:46:47,170.0,2.3320030579999997e-06,0.004663996788006423
2024-12-06 16:47:10,172.0,2.340791158e-06,0.004681572952854094
2024-12-06 16:47:32,174.0,2.3323423219999997e-06,0.00466467531464937
2024-12-06 16:48:25,176.0,2.3312176030000002e-06,0.004662425881148238
2024-12-06 16:49:03,178.0,2.3242121439999997e-06,0.004648414991170017
2024-12-06 16:49:23,180.0,2.326750778e-06,0.004653492249015501
