Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-17 16:32:56,-0.0005,1.18841098436e-05,-0.02376826722373445
2025-01-17 16:33:04,-0.00045,2.460397486e-05,-0.054675621190269315
2025-01-17 16:33:11,-0.00039999999999999996,2.091727646e-05,-0.05229332188330472
2025-01-17 16:33:18,-0.00034999999999999994,1.704068658e-05,-0.048687815050900154
2025-01-17 16:33:26,-0.0002999999999999999,1.2418921059999997e-05,-0.04139654152180507
2025-01-17 16:33:33,-0.0002499999999999999,8.427346798e-06,-0.03370952203008813
2025-01-17 16:33:41,-0.0001999999999999999,5.07110344e-06,-0.025355643978219905
2025-01-17 16:33:48,-0.0001499999999999999,1.9914143779999995e-06,-0.01327618436122908
2025-01-17 16:33:56,-9.999999999999991e-05,-3.920535892e-07,0.003920575097750981
2025-01-17 16:34:03,-4.999999999999991e-05,-1.8160903040000003e-06,0.03632253253065069
2025-01-17 16:34:10,9.486769009248164e-20,-2.68392266e-06,-2683.922659745382
2025-01-17 16:34:18,5.00000000000001e-05,-3.979047592e-06,-0.07957936025279479
2025-01-17 16:34:25,0.0001000000000000001,-4.94397619e-06,-0.04943926750732487
2025-01-17 16:34:33,0.0001500000000000001,-6.297924968e-06,-0.041985886547422996
2025-01-17 16:34:40,0.0002000000000000001,-6.953099676e-06,-0.03476532455337722
2025-01-17 16:34:48,0.0002500000000000001,-9.567259394000001e-06,-0.03826888450046199
2025-01-17 16:34:55,0.00030000000000000014,-1.1263064989999998e-05,-0.037543424821917235
2025-01-17 16:35:02,0.00035000000000000016,-1.1509827036000001e-05,-0.032885126145353855
2025-01-17 16:35:10,0.0004000000000000002,-1.17692123e-05,-0.029422957192607003
2025-01-17 16:35:17,0.0004500000000000002,-1.336352478e-05,-0.029696655740765007
