Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-17 16:29:22,-0.0005,0.00024849878380000005,-0.4969985615971233
2025-01-17 16:29:30,-0.00045,0.0001567518246,-0.3483381620848046
2025-01-17 16:29:37,-0.00039999999999999996,0.0001100523734,-0.2751316213290534
2025-01-17 16:29:45,-0.00034999999999999994,8.233090158e-05,-0.23523181946234134
2025-01-17 16:29:52,-0.0002999999999999999,6.612995182e-05,-0.22043390751302513
2025-01-17 16:30:00,-0.0002499999999999999,5.042415004e-05,-0.2016974069496279
2025-01-17 16:30:07,-0.0001999999999999999,3.66045915e-05,-0.18302387261936318
2025-01-17 16:30:15,-0.0001499999999999999,2.355684604e-05,-0.1570466872445817
2025-01-17 16:30:22,-9.999999999999991e-05,1.359931794e-05,-0.13599453934539357
2025-01-17 16:30:29,-4.999999999999991e-05,4.584567184e-06,-0.09169317754355104
2025-01-17 16:30:37,9.486769009248164e-20,8.80323102e-07,880.3231019164857
2025-01-17 16:30:44,5.00000000000001e-05,-1.392284704e-05,-0.27845137177256396
2025-01-17 16:30:52,0.0001000000000000001,-2.66681841e-05,-0.26667917420825765
2025-01-17 16:30:59,0.0001500000000000001,-3.666589324e-05,-0.24443765868227532
2025-01-17 16:31:06,0.0002000000000000001,-5.5504825040000005e-05,-0.27752273758631196
2025-01-17 16:31:14,0.0002500000000000001,-7.770348036e-05,-0.3108126781892871
2025-01-17 16:31:21,0.00030000000000000014,-9.458097382e-05,-0.31526886183712705
2025-01-17 16:31:29,0.00035000000000000016,-0.0001088151018,-0.31089940257313536
2025-01-17 16:31:36,0.0004000000000000002,-0.00012509875259999998,-0.3127460996347507
2025-01-17 16:31:44,0.0004500000000000002,-0.00014166065900000002,-0.314800764887189
