Timestamp,Pressure (bar),Voltage (V),Resistance (ohms)
2024-09-18 15:41:19,0.0,3.602026523e-06,0.0072040386379227245
2024-09-18 15:41:41,0.0,3.5715031770000004e-06,0.0071429920680158646
2024-09-18 15:42:56,0.8,3.5703381644999996e-06,0.007140662047675904
2024-09-18 15:43:22,0.8,3.552031791125e-06,0.007104049374151251
2024-09-18 15:44:33,0.8,3.51464546325e-06,0.007029276867946264
2024-09-18 15:45:23,0.9,3.531534610375e-06,0.00706305509463981
2024-09-18 15:48:21,1.0,3.856555175e-06,0.007713094923810153
2024-09-18 15:53:30,1.1,3.93847602875e-06,0.007876936303627392
2024-09-18 15:57:18,1.7,4.0694080375e-06,0.008138799797400405
2024-09-18 16:02:28,2.1,4.0748934875000005e-06,0.00814977067545865
2024-09-18 16:11:32,2.3,4.08942032125e-06,0.00817882428485143
2024-09-18 16:16:06,2.6,4.07770899375e-06,0.008155401676696646
2024-09-18 16:20:39,3.0,4.19103496125e-06,0.008382053158393684
2024-09-18 16:25:01,3.2,4.12136767e-06,0.00824271885456229
2024-09-18 16:34:57,3.5,4.20065699625e-06,0.00840129718990562
2024-09-18 16:40:44,4.1,4.2101049975e-06,0.008420193154613691
2024-09-18 16:43:30,4.8,4.23383499e-06,0.00846765304469391
2024-09-18 16:45:43,5.1,4.2907121337499995e-06,0.008581407104685789
2024-09-18 16:51:24,6.0,4.2880000725e-06,0.008575982993034014
2024-09-18 16:54:45,8.7,4.333829306249999e-06,0.008667641277217444
2024-09-18 16:56:14,9.0,4.41709376875e-06,0.008834169869160262
2024-09-18 16:59:06,11.0,4.3913802925e-06,0.00878274301951396
2024-09-18 17:03:13,14.4,4.55793466375e-06,0.009115851095797808
2024-09-18 17:05:42,15.0,4.62457402125e-06,0.009249129544240911
2024-09-18 17:19:29,18.2,4.6539696575e-06,0.009307920699158602
2024-09-18 17:24:59,20.6,4.6978380575e-06,0.009395657323685351
2024-09-18 17:35:51,33.3,4.7207158587499995e-06,0.00944141283467433
2024-09-18 17:39:50,36.2,4.83333231625e-06,0.009666645299209402
2024-09-18 17:43:29,40.6,5.05983546625e-06,0.010119650693198614
2024-09-18 17:57:56,44.5,5.29705705e-06,0.010594092911814176
2024-09-18 18:01:09,45.0,5.52025653875e-06,0.011040490996518007
2024-09-18 18:02:21,57.0,5.2131060387500004e-06,0.010426191225117551
2024-09-18 18:05:14,64.0,5.38359868125e-06,0.010767175828148344
2024-09-18 18:06:53,65.0,5.50246294125e-06,0.011004903872692253
2024-09-18 19:11:35,76.0,5.810288218750001e-06,0.011620553196393608
2024-09-18 19:14:20,84.0,5.72719389125e-06,0.011454364873770252
2024-09-18 19:25:35,88.0,6.26531474e-06,0.01253060441879116
2024-09-18 19:31:20,96.0,6.449476933749999e-06,0.012898928069643859
2024-09-18 19:37:47,97.0,2.5554026036125e-06,0.0051107949856350286
2024-09-18 19:42:32,106.0,6.2470240212499995e-06,0.01249402305445389
2024-09-18 19:46:39,116.0,6.222741955e-06,0.012445459019081962
2024-09-18 19:50:36,118.0,3.320942984875e-06,0.006641872686004628
2024-09-18 19:52:30,116.0,2.577776642875e-06,0.005155542974664051
2024-09-18 19:53:07,137.0,2.6489702761249998e-06,0.005297929956390087
2024-09-18 19:58:51,130.0,6.5346647762500005e-06,0.013069303413893172
2024-10-01 12:13:01,0.0,5.1552638712500004e-06,0.010310507121485757
2024-10-01 12:16:48,1.0,5.2666991925e-06,0.010533377318245362
2024-10-01 12:20:54,2.0,5.27024530375e-06,0.010540469526560946
2024-10-01 12:22:59,2.5,5.2839374575e-06,0.010567853779292442
2024-10-01 12:23:35,3.0,5.3824433575e-06,0.01076486518526963
2024-10-01 12:29:41,3.7,5.55710545875e-06,0.01111418868912262
2024-10-01 12:31:10,4.2,5.51214229e-06,0.011024262531474937
2024-10-01 12:33:18,5.0,5.6681729775e-06,0.011336323282353435
2024-10-01 12:34:52,7.0,5.80499330375e-06,0.011609963387573224
2024-10-01 12:36:56,8.5,5.9905781975e-06,0.011981132432735133
2024-10-01 12:37:23,10.0,5.98302014125e-06,0.011966016350467299
2024-10-01 12:37:57,11.0,5.8965330212500005e-06,0.011793042456415088
2024-10-01 12:38:28,15.0,5.85632417875e-06,0.011712624932250134
2024-10-01 12:38:55,17.0,6.0352574537500004e-06,0.012070490766518466
