Timestamp,Current (A),Voltage (V),Resistance (Ohm)
2025-01-18 14:49:33,-0.0005,0.026035932220000002,-52.07196858393717
2025-01-18 14:49:41,-0.00045,0.0255208608,-56.71315002922229
2025-01-18 14:49:48,-0.00039999999999999996,0.02521074648,-63.02702376755943
2025-01-18 14:49:56,-0.00034999999999999994,0.0248152335,-70.90086971677063
2025-01-18 14:50:03,-0.0002999999999999999,0.02456198436,-81.87355411184707
2025-01-18 14:50:11,-0.0002499999999999999,0.024221148999999997,-96.8849835399342
2025-01-18 14:50:18,-0.0001999999999999999,0.02373624336,-118.6818102090511
2025-01-18 14:50:25,-0.0001499999999999999,0.0235077406,-156.71931546210317
2025-01-18 14:50:33,-9.999999999999991e-05,0.02438127632,-243.81520135201373
2025-01-18 14:50:40,-4.999999999999991e-05,0.031510404680000006,-630.2206980139616
2025-01-18 14:50:48,9.486769009248164e-20,0.029649991199999996,29649991.197187167
2025-01-18 14:50:55,5.00000000000001e-05,0.02834036994,566.7960628787413
2025-01-18 14:51:02,0.0001000000000000001,0.027156004140000002,271.5573258267415
