Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-07-29 23:47:59,-0.00019999999999999998,-6.671892316e-07,0.003335962837814189
2024-07-29 23:48:02,-0.00015999999999999999,-4.0759082319999997e-07,0.0025474585666160413
2024-07-29 23:48:04,-0.00011999999999999999,-1.9396037759999999e-07,0.0016163499495829132
2024-07-29 23:48:06,-7.999999999999999e-05,-1.11965672124e-08,0.00013995883964049554
2024-07-29 23:48:09,-3.9999999999999996e-05,2.375092734e-07,-0.005937880282007051
2024-07-29 23:48:11,0.0,4.895374144e-07,489.5374144
2024-07-29 23:48:14,3.9999999999999996e-05,7.371704792e-07,0.018428801259968503
2024-07-29 23:48:16,7.999999999999999e-05,9.674926322e-07,0.01209350673366583
2024-07-29 23:48:19,0.00011999999999999999,1.18322752e-06,0.00986014716544029
2024-07-29 23:48:21,0.00015999999999999999,1.430118306e-06,0.008938183548852821
2024-07-29 23:48:24,0.00019999999999999998,1.646596508e-06,0.008232941375293125
