Timestamp,Load Pressure (bar),Voltage (V),Resistance (ohm)
2025-02-03 15:54:49,2.0,4.268744519999999e-06,0.008537471965056068
2025-02-03 15:55:52,4.5,4.233877332000001e-06,0.008467737728524544
2025-02-03 15:58:29,4.0,0.0321361639,64.27219925560149
2025-02-03 16:02:25,4.6,0.03047164705,60.94317221365557
2025-02-03 16:03:01,5.0,0.03015363411,100.5117786607378
2025-02-03 16:06:07,6.0,0.03068661544,61.373108133783724
2025-02-03 16:06:50,8.0,0.03069903194,61.397941084117825
2025-02-03 16:07:19,9.0,0.029970106229999998,59.94009257981483
2025-02-03 16:07:43,12.0,0.028740331860000003,57.480548758902486
2025-02-03 16:08:12,14.5,0.02927997108,58.55982504034992
2025-02-03 16:08:43,15.0,0.02764054135,55.280972138055716
2025-02-03 16:08:56,17.0,0.025633747039999998,51.2673915452169
2025-02-03 16:09:48,23.0,0.021604927779999998,43.20976914046171
2025-02-03 16:10:42,27.0,0.021105613570000004,42.21114271771457
2025-02-03 16:11:10,31.0,0.01862689738,37.253720252559496
2025-02-03 16:11:31,33.0,0.01869091319,37.381751616496764
2025-02-03 16:12:42,42.0,0.018584492950000003,37.16891156217688
2025-02-03 16:13:07,44.0,0.017859021580000002,35.717971724056554
2025-02-03 16:13:53,54.0,0.01686158878,33.72311011377977
2025-02-03 16:14:19,65.0,0.01910381838,38.207560344879305
2025-02-03 16:15:57,66.0,0.01731302697,34.62598468803062
2025-02-03 16:16:49,71.0,0.01772386512,35.44765934468131
2025-02-03 16:17:23,76.0,0.01815324672,36.30642082715834
2025-02-03 16:17:41,81.0,0.01854090249,37.08173081653837
2025-02-03 16:18:19,86.0,0.018533507140000002,37.06694014611971
2025-02-03 16:18:49,91.0,0.018785536720000003,37.57099829800341
2025-02-03 16:19:11,95.0,0.01895931067,37.91854550290899
2025-02-03 16:19:43,100.0,0.01884720606,37.69433673132654
2025-02-03 16:20:00,105.0,0.01922149288,38.44290887418225
2025-02-03 16:20:19,110.0,0.01918332838,38.36658002683994
2025-02-03 16:20:43,15.0,0.018856828710000002,37.71358199283602
2025-02-03 16:21:09,120.0,0.01910158285,38.20308929382141
2025-02-03 16:21:30,125.0,0.01919944794,38.39881908236183
2025-02-03 16:21:50,130.0,0.01951583335,39.031588636822725
2025-02-03 16:22:10,135.0,0.01969156431,39.38304985390029
2025-02-03 16:22:26,140.0,0.01994385021,39.887620644758705
2025-02-03 16:22:39,145.0,0.02029319089,40.58630060739878
2025-02-03 16:23:06,150.0,0.02002189104,40.04370199259601
2025-02-03 16:23:27,155.0,0.04210959098,84.21901352197295
2025-02-03 16:23:50,160.0,0.06645161738,132.90296895406206
2025-02-03 16:24:10,165.0,0.06707700556,134.15374281251437
2025-02-03 16:24:26,170.0,0.067549792,135.09931380137238
2025-02-03 16:24:45,175.0,0.06802802183,136.05577154845687
2025-02-03 16:25:03,180.0,0.0684316733,136.86307287385424
2025-02-03 16:25:26,185.0,0.06884248862,137.68470187059626
2025-02-03 16:26:14,190.0,0.069365978,138.7316785366429
2025-02-03 16:26:50,195.0,0.06985669489999999,139.71311037377922
2025-02-03 16:27:48,200.0,0.07035082731,140.70137321725358
