Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-11-21 12:56:18,-0.0005,-2.8217944440000004e-06,0.005643600175200351
2024-11-21 12:56:21,-0.0004,-1.90137311e-06,0.004753444658611647
2024-11-21 12:56:23,-0.00030000000000000003,-9.997887844e-07,0.003332640390134634
2024-11-21 12:56:25,-0.00020000000000000004,-8.720504721999999e-08,0.000436027416237081
2024-11-21 12:56:28,-0.00010000000000000003,8.267030990000001e-07,-0.00826711366113661
2024-11-21 12:56:30,-2.710505431213761e-20,1.73322461e-06,1733.2246100469793
2024-11-21 12:56:33,9.999999999999998e-05,2.578590446e-06,0.02578564660353397
2024-11-21 12:56:35,0.00019999999999999998,3.5030839399999997e-06,0.017515332123339385
2024-11-21 12:56:38,0.0003,4.493065897999999e-06,0.014976836403878651
2024-11-21 12:56:40,0.00039999999999999996,5.411554920000001e-06,0.013528853477866308
2024-11-21 12:56:43,0.0005,6.32994095e-06,0.012659856580286838
