Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-11-18 13:29:45,-0.0005,0.6481748688000001,-1296.3523303046609
2024-11-18 13:29:47,-0.0004,0.67219974,-1680.5035512588781
2024-11-18 13:29:50,-0.00030000000000000003,0.6889658884000001,-2296.5606165353884
2024-11-18 13:29:52,-0.00020000000000000004,0.5824159315999999,-2912.094218471091
2024-11-18 13:29:54,-0.00010000000000000003,0.3256740436,-3256.7730037300366
2024-11-18 13:29:59,-2.710505431213761e-20,0.1126019852,112601985.20305207
2024-11-18 13:30:07,9.999999999999998e-05,0.0025732465043999996,25.73220772192278
2024-11-18 13:30:09,0.00019999999999999998,-0.030183906840000004,-150.91877960610202
2024-11-18 13:30:12,0.0003,-0.0801598823,-267.19871700427666
2024-11-18 13:30:15,0.00039999999999999996,-0.1857059144,-464.2636253409367
2024-11-18 13:30:17,0.0005,-0.2403983518,-480.79574200851596
