Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-11-18 20:35:04,-0.0005,-4.654445522e-06,0.009308909661819322
2024-11-18 20:35:06,-0.0004,-3.719398006e-06,0.009298518261295654
2024-11-18 20:35:09,-0.00030000000000000003,-2.762022914e-06,0.009206773735912452
2024-11-18 20:35:11,-0.00020000000000000004,-1.818946344e-06,0.009094777193885968
2024-11-18 20:35:14,-0.00010000000000000003,-8.805942464e-07,0.00880603052430524
2024-11-18 20:35:16,-2.710505431213761e-20,5.959732096e-08,59.59732096161539
2024-11-18 20:35:18,9.999999999999998e-05,9.344685712000001e-07,0.009344592266077341
2024-11-18 20:35:21,0.00019999999999999998,1.86958491e-06,0.009347877810610947
2024-11-18 20:35:23,0.0003,2.854530256e-06,0.009515069136436212
2024-11-18 20:35:26,0.00039999999999999996,3.7973633360000003e-06,0.009493384606538485
2024-11-18 20:35:28,0.0005,4.743765821999999e-06,0.00948751266897466
