Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-11-18 13:33:42,-0.0005,0.6713765765999999,-1342.7558387116774
2024-11-18 13:33:45,-0.0004,0.5523208024,-1380.8054580136452
2024-11-18 13:33:47,-0.00030000000000000003,0.42111243060000003,-1403.7127810426036
2024-11-18 13:33:50,-0.00020000000000000004,0.3108034458,-1554.0249991249955
2024-11-18 13:33:52,-0.00010000000000000003,0.1857285246,-1857.3038190381899
2024-11-18 13:33:55,-2.710505431213761e-20,0.07099146052000001,70991460.52192423
2024-11-18 13:33:58,9.999999999999998e-05,-0.048857473760000006,-488.5698519014811
2024-11-18 13:34:01,0.00019999999999999998,-0.1676040554,-838.0160869195655
2024-11-18 13:34:03,0.0003,-0.303733581,-1012.4418951936826
2024-11-18 13:34:05,0.00039999999999999996,-0.3537005176,-884.2490833772915
2024-11-18 13:34:08,0.0005,-0.12552598974,-251.05147737704525
