Timestamp,Current (A),Voltage (V),Resistance (Ohms)
2024-08-27 13:20:07,-0.0005,-5.311168788000001e-06,0.010622358820717643
2024-08-27 13:20:09,-0.0004,-4.39748342e-06,0.010993736034340087
2024-08-27 13:20:12,-0.00030000000000000003,-3.4805385400000004e-06,0.011601833806112688
2024-08-27 13:20:14,-0.00020000000000000004,-2.5682355519999996e-06,0.012841241966209825
2024-08-27 13:20:17,-0.00010000000000000003,-1.648216618e-06,0.01648233100331003
2024-08-27 13:20:19,-2.710505431213761e-20,-7.365744222e-07,-736.5744222199648
2024-08-27 13:20:22,9.999999999999998e-05,1.7478260680000002e-07,0.0017478085899141015
2024-08-27 13:20:24,0.00019999999999999998,1.0817056044e-06,0.005408500979495103
2024-08-27 13:20:26,0.0003,2.068909704e-06,0.006896342692191026
2024-08-27 13:20:29,0.00039999999999999996,2.9754205079999998e-06,0.007438532673668316
2024-08-27 13:20:31,0.0005,3.850735466e-06,0.007701455529088941
2024-08-27 14:41:35,-0.0005,-5.67088936e-06,0.011341801403602806
2024-08-27 14:41:38,-0.0004,-4.781633662e-06,0.0119541140402851
2024-08-27 14:41:40,-0.00030000000000000003,-3.854765516000001e-06,0.012849261217537393
2024-08-27 14:41:43,-0.00020000000000000004,-2.8965765459999998e-06,0.01448295514477572
2024-08-27 14:41:45,-0.00010000000000000003,-2.027603148e-06,0.020276234242342418
2024-08-27 14:41:47,-2.710505431213761e-20,-1.1418344420000002e-06,-1141.8344420309497
2024-08-27 14:41:50,9.999999999999998e-05,-1.6049635259999999e-07,-0.0016049474765252349
2024-08-27 14:41:52,0.00019999999999999998,7.211500288e-07,0.003605732115339424
2024-08-27 14:41:55,0.0003,1.707423634e-06,0.00569139314202286
2024-08-27 14:41:57,0.00039999999999999996,2.6256304960000004e-06,0.006564059829850427
2024-08-27 14:42:00,0.0005,3.500343782e-06,0.007000673562652875
